code,name,date,close,action,strength,reason
SZ002816,和科达,2021-10-27,18.87,BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; ,8.0,"ma55 near ma21; cross down sma5; cross down sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 18.87 ,sma60 18.775666666666666; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ002939,长城证券,2021-10-27,12.04,BUY_CHECK; SELL_MUST; ,1.0,"close great than 1.05 sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.04 ,sma60 11.381333333333334; macd dif less than 0; macd sig less than 0; "
SZ002981,朝阳科技,2021-10-27,22.02,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; ma55 near ma21; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 22.02 ,sma60 21.793166666666664; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ003011,海象新材,2021-10-27,30.5,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; sma21 under sma60; close great than 1.05 sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 30.5 ,sma60 28.089333333333332; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300059,东方财富,2021-10-27,32.9,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,11.0,"macd dea_signal over 0 n days_28; ma55 near ma21; close under sma60; cross down sma5; cross down sma21; cross down sma60; SZ300059 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 32.9 ,sma60 33.0775; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300084,海默科技,2021-10-27,5.85,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_53; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 5.85 ,sma60 5.804166666666666; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300136,信维通信,2021-10-27,24.42,BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 24.42 ,sma60 24.228166666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300138,晨光生物,2021-10-27,14.08,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,7.0,"macd historgram over 0 n days_12; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 14.08 ,sma60 14.013833333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300215,电科院,2021-10-27,10.08,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,6.7,"macd historgram over 0 n days_1; close great than 1.05 sma60; close great than 1.2 sma200; cross over sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 10.08 ,sma60 9.487; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300278,*ST华昌,2021-10-27,4.78,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_83; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 4.78 ,sma60 4.6706666666666665; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300301,长方集团,2021-10-27,3.54,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,3.5,"macd historgram over 0 n days_12; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.54 ,sma60 3.5100000000000002; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300313,ST天山,2021-10-27,9.92,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_41; close great than 1.05 sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 9.92 ,sma60 9.349166666666667; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300355,蒙草生态,2021-10-27,4.34,BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,4.0,"cross over sma5; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 4.34 ,sma60 4.316166666666667; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ300364,中文在线,2021-10-27,5.85,BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; ,12.0,"macd historgram over 0 n days_7; sma21 under sma60; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 5.85 ,sma60 5.7855; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300401,花园生物,2021-10-27,15.0,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_60; ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 15.0 ,sma60 14.5635; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300435,中泰股份,2021-10-27,19.19,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_3; sma21 under sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 19.19 ,sma60 19.057000000000002; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300446,*ST乐材,2021-10-27,8.55,BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; ,9.0,"macd dea_signal over 0 n days_90; cross down sma5; cross down sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 8.55 ,sma60 8.498666666666667; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300483,首华燃气,2021-10-27,21.95,SELL_EARLY; SELL_MUST; SELL_CHECK; ,7.0,"cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 21.95 ,sma60 21.0665; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ300490,华自科技,2021-10-27,23.3,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_6; sma21 under sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 23.3 ,sma60 22.319999999999997; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300530,*ST达志,2021-10-27,40.69,BUY_CHECK; SELL_CHECK; BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,8.3,"macd historgram over 0 n days_2; sma21 under sma60; close great than 1.05 sma60; close great than 1.2 sma200; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 40.69 ,sma60 38.33766666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300536,农尚环境,2021-10-27,20.32,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_MUST; BUY_CHECK; ,5.0,"macd historgram over 0 n days_3; ma55 near ma21; close great than 1.2 sma200; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 20.32 ,sma60 19.744333333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300569,天能重工,2021-10-27,11.09,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_52; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 11.09 ,sma60 10.710333333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300573,兴齐眼药,2021-10-27,110.11,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_22; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 110.11 ,sma60 106.10933333333332; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300593,新雷能,2021-10-27,52.35,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; ,10.9,"macd historgram over 0 n days_7; ma55 near ma21; sma21 under sma60; cross over sma5; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 52.35 ,sma60 51.960833333333326; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300596,利安隆,2021-10-27,39.88,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_8; ma55 near ma21; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 39.88 ,sma60 39.19950000000001; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300610,晨化股份,2021-10-27,17.29,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; BUY_CHECK; ,2.0,"macd historgram over 0 n days_4; sma21 under sma60; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 17.29 ,sma60 16.773500000000002; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300614,百川畅银,2021-10-27,46.81,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,18.2,"macd historgram over 0 n days_1; ma55 near ma21; sma21 under sma60; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 46.81 ,sma60 45.259499999999996; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300652,雷迪克,2021-10-27,19.73,BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 19.73 ,sma60 18.951166666666666; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300674,宇信科技,2021-10-27,18.56,BUY_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; ,6.0,"ma55 near ma21; cross down sma5; cross down sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 18.56 ,sma60 18.330333333333332; macd dif less than 0; macd dif less than sig; "
SZ300695,兆丰股份,2021-10-27,49.66,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,2.0,"macd dea_signal over 0 n days_25; ma55 near ma21; close under sma60; SZ300695 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 49.66 ,sma60 50.53366666666667; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300768,迪普科技,2021-10-27,41.94,BUY_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,5.0,"macd dea_signal over 0 n days_22; ma55 near ma21; cross over sma5; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 41.94 ,sma60 41.843333333333334; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SZ300785,值得买,2021-10-27,76.18,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; BUY_CHECK; ,7.9,"macd historgram over 0 n days_7; ma55 near ma21; close under sma60; cross down sma21; cross down sma60; SZ300785 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 76.18 ,sma60 77.06183333333334; macd dif cross down 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300786,国林科技,2021-10-27,33.37,BUY_CHECK; SELL_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,3.0,"macd historgram over 0 n days_6; sma21 under sma60; close great than 1.2 sma200; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 33.37 ,sma60 32.22716666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300835,龙磁科技,2021-10-27,48.86,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,8.0,"macd historgram over 0 n days_7; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 48.86 ,sma60 48.117; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300895,铜牛信息,2021-10-27,39.76,BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_8; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 39.76 ,sma60 38.55616666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300922,天秦装备,2021-10-27,43.26,BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; ,37.3,"macd historgram over 0 n days_8; sma21 under sma60; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 43.26 ,sma60 41.873000000000005; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300946,恒而达,2021-10-27,80.0,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; BUY_CHECK; ,5.0,"macd historgram over 0 n days_4; ma55 near ma21; close great than 1.05 sma60; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 80.0 ,sma60 76.1075; macd dif cross down 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300947,德必集团,2021-10-27,31.8,BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,15.2,"macd historgram over 0 n days_1; sma21 under sma60; cross over sma21; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 31.8 ,sma60 31.242833333333333; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300956,英力股份,2021-10-27,25.38,BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; sma21 under sma60; close great than 1.05 sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 25.38 ,sma60 22.330499999999997; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300973,立高食品,2021-10-27,138.46,SELL_EARLY; SELL_MUST; SELL_CHECK; ,2.0,"cross down sma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 138.46 ,sma60 135.204; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600018,上港集团,2021-10-27,5.69,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_76; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 5.69 ,sma60 5.593333333333334; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600023,浙能电力,2021-10-27,3.76,BUY_EARLY; SELL_MUST; SELL_CHECK; ,5.0,"cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.76 ,sma60 3.6133333333333337; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600052,浙江广厦,2021-10-27,4.09,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_35; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 4.09 ,sma60 3.9213333333333336; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600054,黄山旅游,2021-10-27,9.07,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,3.5,"macd dea_signal over 0 n days_35; ma55 near ma21; close under sma60; cross down sma60; SH600054 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 9.07 ,sma60 9.190000000000001; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600072,中船科技,2021-10-27,13.02,BUY_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_46; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 13.02 ,sma60 12.863499999999998; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600098,广州发展,2021-10-27,7.61,BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,5.0,"close great than 1.05 sma60; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 7.61 ,sma60 7.216833333333333; macd dif less than 0; macd dif less than sig; "
SH600136,当代文体,2021-10-27,5.95,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,8.0,"macd historgram over 0 n days_2; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 5.95 ,sma60 5.856333333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600150,中国船舶,2021-10-27,22.31,BUY_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; ,3.0,"close great than 1.2 sma200; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 22.31 ,sma60 21.6385; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600153,建发股份,2021-10-27,8.01,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_33; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 8.01 ,sma60 7.958333333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600176,中国巨石,2021-10-27,19.05,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_4; ma55 near ma21; close great than 1.05 sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 19.05 ,sma60 18.0135; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600195,中牧股份,2021-10-27,10.5,BUY_CHECK; SELL_MUST; SELL_CHECK; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_23; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 10.5 ,sma60 10.439666666666666; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600198,*ST大唐,2021-10-27,8.01,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 8.01 ,sma60 7.944999999999999; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600236,桂冠电力,2021-10-27,6.14,BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,6.2,"macd dea_signal over 0 n days_34; close great than 1.05 sma60; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.14 ,sma60 5.747833333333333; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600280,中央商场,2021-10-27,3.04,BUY_CHECK; SELL_MUST; ,1.0,"ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.04 ,sma60 3.0103333333333335; macd dif less than 0; macd sig less than 0; "
SH600281,华阳新材,2021-10-27,6.42,BUY_CHECK; BUY_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; SELL_CHECK; ,18.5,"ma55 near ma21; close great than 1.2 sma200; cross over sma5; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.42 ,sma60 6.385166666666667; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600289,ST信通,2021-10-27,3.43,BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"ma55 near ma21; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 3.43 ,sma60 3.4283333333333332; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600295,鄂尔多斯,2021-10-27,32.46,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 32.46 ,sma60 30.554666666666666; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600301,*ST南化,2021-10-27,11.36,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 11.36 ,sma60 11.199333333333332; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600308,华泰股份,2021-10-27,6.64,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_41; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 6.64 ,sma60 6.511333333333334; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600328,中盐化工,2021-10-27,22.25,BUY_CHECK; BUY_CHECK; BUY_EARLY; SELL_MUST; SELL_CHECK; ,5.0,"close great than 1.05 sma60; close great than 1.2 sma200; cross over sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 22.25 ,sma60 20.681166666666666; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600348,华阳股份,2021-10-27,12.3,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; ma55 near ma21; sma21 under sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.3 ,sma60 12.020833333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600367,红星发展,2021-10-27,17.21,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 17.21 ,sma60 16.725; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SH600379,宝光股份,2021-10-27,12.74,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_EARLY; SELL_MUST; BUY_CHECK; ,4.0,"macd historgram over 0 n days_3; ma55 near ma21; close great than 1.2 sma200; cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 12.74 ,sma60 12.225666666666665; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600383,金地集团,2021-10-27,10.85,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_43; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 10.85 ,sma60 10.586166666666665; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600385,*ST金泰,2021-10-27,5.85,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 5.85 ,sma60 5.848833333333333; macd dif less than 0; macd dif less than sig; "
SH600396,金山股份,2021-10-27,2.51,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_36; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 2.51 ,sma60 2.4436666666666667; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600403,ST大有,2021-10-27,3.86,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,7.1,"macd dea_signal over 0 n days_41; close under sma60; cross down sma60; SH600403 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 3.86 ,sma60 3.935; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600479,千金药业,2021-10-27,8.29,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,4.1,"macd dea_signal over 0 n days_27; close under sma60; cross down sma60; SH600479 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 8.29 ,sma60 8.442166666666667; macd dif cross down 0; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600489,中金黄金,2021-10-27,8.4,BUY_CHECK; SELL_CHECK; SELL_EARLY; SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,9.1,"ma55 near ma21; close under sma60; cross down sma21; cross down sma60; SH600489 2021-10-27,SELL_MUST, cross down sma60 and  macd dif cross down 0, price expected to continue drop. close 8.4 ,sma60 8.548499999999999; macd dif cross down sig; macd cross down 0; macd dif cross down 0; macd dif less than 0; macd dif less than sig; "
SH600496,精工钢构,2021-10-27,4.0,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_3; ma55 near ma21; sma21 under sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 4.0 ,sma60 3.9815; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600516,方大炭素,2021-10-27,11.4,BUY_CHECK; SELL_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_2; sma21 under sma60; close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 11.4 ,sma60 10.559833333333334; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SH600548,深高速,2021-10-27,9.95,BUY_CHECK; BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"macd dea_signal over 0 n days_39; close great than 1.05 sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 9.95 ,sma60 9.350166666666667; macd dif less than 0; macd sig great than 0; macd dif less than sig; "
SH600602,云赛智联,2021-10-27,5.8,BUY_CHECK; SELL_MUST; SELL_CHECK; ,1.0,"ma55 near ma21; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 5.8 ,sma60 5.792; macd dif less than 0; macd dif less than sig; "
SH600610,中毅达,2021-10-27,18.45,BUY_CHECK; BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_MUST; BUY_CHECK; ,1.0,"macd historgram over 0 n days_3; ma55 near ma21; close great than 1.05 sma60; close great than 1.2 sma200; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 18.45 ,sma60 17.45916666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
