code,name,end_date,n_cashflow_act,net_profit,n_cashflow_inv_act,n_cash_flows_fnc_act,im_net_cashflow_oper_act,accounts_receiv,acct_payable,notes_receiv,oth_receiv,money_cap,r_and_d,goodwill
SZ000777,中核科技,20201231,-15127502.66,104630026.73,-4289372.32,-105510488.8,-15127502.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000782,美达股份,20201231,-237268695.01,36560636.24,56818976.03,150056008.7,-237268695.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000783,长江证券,20201231,-4498998998.9,2086268448.06,-292650981.35,7730656994.71,-4498998998.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000788,北大医药,20201231,-68141309.55,39176358.85,-58088128.14,-74758906.22,-68141309.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000792,盐湖股份,20201231,-452420252.75,2010117461.52,2069108691.78,-924545651.94,-452420252.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000793,华闻集团,20201231,-101621324.96,-2140371751.41,1077682575.45,-874670447.7,-101621324.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000800,一汽解放,20201231,-780466106.07,2640626353.41,-4465470100.86,1342241047.15,-780466106.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000815,美利云,20201231,-174734936.31,49161832.25,-271320261.62,104543538.22,-174734936.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000822,山东海化,20201231,-496752356.7,-251737988.92,20806894.31,-80558273.34,-496752356.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000831,五矿稀土,20201231,-109319300.04,286283603.66,52595268.57,225769940.43,-109319300.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000835,*ST长动,20201231,-3502655.06,-203212413.13,0.0,-4231274.43,-3502655.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000839,中信国安,20201231,-188926984.79,-2955148458.16,1314443626.99,-809123793.58,-188926984.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000851,高鸿股份,20201231,-208320666.4,-139864256.22,260145730.2,417304381.1,-208320666.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000886,海南高速,20201231,-157067510.43,92693943.45,429279394.09,-48790057.24,-157067510.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000888,峨眉山A,20201231,-11821482.22,-75175344.7,-205072608.76,-51983358.9,-11821482.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000900,现代投资,20201231,-337925700.19,560817711.09,-1885876092.33,2760549093.83,-337925700.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000908,景峰医药,20201231,-271684172.7,-1047656090.78,442719183.56,-414719497.13,-271684172.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000918,嘉凯城,20201231,-421704347.58,-1282452898.61,460219683.0,-594541731.17,-421704347.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000930,中粮科技,20201231,-2910855638.13,628195940.09,-899029109.0,3754583318.86,-2910855638.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000962,东方钽业,20201231,-6893503.92,49334745.05,-1627911.83,-186553677.09,-6893503.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000965,天保基建,20201231,-1109287590.53,95347588.63,2530626.26,762478288.63,-1109287590.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000971,ST高升,20201231,-69710329.68,98638532.43,-177949783.26,3755823.27,-69710329.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000972,*ST中基,20201231,-9889117.18,-266724598.87,-3875286.86,-28189281.29,-9889117.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000978,桂林旅游,20201231,-44463268.13,-296377019.33,230021.12,45203081.85,-44463268.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000980,*ST众泰,20201231,-1407503466.02,-10803944675.54,79589201.94,148914076.97,-1407503466.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000982,中银绒业,20201231,-42097210.38,33015544.31,-71680916.11,613179429.83,-42097210.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000987,越秀金控,20201231,-5206619175.05,5248897307.56,-19403283307.79,11929671944.47,-5206619175.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000995,皇台酒业,20201231,-990562.96,33482177.36,-2599150.1,-10814863.54,-990562.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ000996,中国中期,20201231,-6502199.33,6082459.41,-4175918.76,2599758.75,-6502199.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002005,ST德豪,20201231,-394570712.58,-602482999.28,-136377372.43,-12628225.25,-394570712.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002021,ST中捷,20201231,-36379808.0,-78550247.21,-80966694.97,-173679361.72,-36379808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002024,苏宁易购,20201231,-1621846000.0,-5357866000.0,4577270000.0,-9241068000.0,-1621846000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002035,华帝股份,20201231,-102534475.99,415545393.59,127313790.37,-151253326.11,-102534475.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002036,联创电子,20201231,-122219680.45,143654430.51,-1739560234.92,2531662915.61,-122219680.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002052,ST同洲,20201231,-6903617.19,-153758969.37,2691496.59,-34110338.9,-6903617.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002068,黑猫股份,20201231,-44264771.78,83814864.18,-85309382.84,-286013277.22,-44264771.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002087,新野纺织,20201231,-125939881.43,169705379.22,-177689026.74,241516244.14,-125939881.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002089,ST新海,20201231,-347317840.4,-289899228.42,102751000.24,161834973.84,-347317840.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002093,国脉科技,20201231,-173850457.66,81898916.85,529591795.61,-345652244.75,-173850457.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002094,青岛金王,20201231,-176002005.64,-570559063.12,223558731.26,-346836958.28,-176002005.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002095,生意宝,20201231,-128919584.66,40804480.99,-39418411.89,65707317.56,-128919584.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002100,天康生物,20201231,-600857389.57,1785305643.78,-806411461.85,1500066421.13,-600857389.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002118,紫鑫药业,20201231,-1428603.78,-705760987.33,22909432.59,-29359840.7,-1428603.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002133,广宇集团,20201231,-940535248.63,327864495.62,-2662138.16,801395320.09,-940535248.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002141,贤丰控股,20201231,-113072205.75,-632539239.6,304888307.88,-187745301.06,-113072205.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002149,西部材料,20201231,-267307534.13,123967658.96,-125350712.12,1180215691.45,-267307534.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002161,远望谷,20201231,-33764819.5,-439700740.29,-162521515.86,123255577.42,-33764819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002165,红宝丽,20201231,-94913742.97,118554566.38,-155714646.96,172502389.86,-94913742.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002171,楚江新材,20201231,-418721874.15,301695185.99,-1051756385.82,2271287314.35,-418721874.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002186,全聚德,20201231,-150966203.04,-284317256.33,-313061943.4,-24682179.61,-150966203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002188,*ST巴士,20201231,-15566228.26,-113842455.05,1186430.94,0.0,-15566228.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002211,宏达新材,20201231,-336068198.26,52695783.95,367146913.96,61205871.83,-336068198.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002213,大为股份,20201231,-36120708.3,13705682.34,21469858.4,17518671.89,-36120708.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002217,合力泰,20201231,-455037355.79,-3081961281.84,-1001278633.98,582606788.2,-455037355.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002231,奥维通信,20201231,-109104731.22,-167395525.47,-249044.26,-13605517.4,-109104731.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002235,安妮股份,20201231,-41916400.8,-623446740.22,8268632.75,31040187.36,-41916400.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002240,盛新锂能,20201231,-226198164.21,23083557.64,237096395.77,-73575242.2,-226198164.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002243,力合科创,20201231,-125137461.27,627312724.62,-709539722.69,1021925390.5,-125137461.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002244,滨江集团,20201231,-3157140189.27,3547770022.33,-3138786604.03,12808915082.71,-3157140189.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002266,浙富控股,20201231,-132498657.92,1597081802.15,-1549900785.34,976387375.64,-132498657.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002272,川润股份,20201231,-48209072.12,72028420.23,-387039550.68,371177667.04,-48209072.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002291,星期六,20201231,-7623509.82,27391319.57,-564396909.48,584519965.59,-7623509.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002307,北新路桥,20201231,-286312217.0,80320848.26,-6577072544.35,7564173581.07,-286312217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002308,威创股份,20201231,-123986938.6,30920754.94,1166811777.75,-71049875.56,-123986938.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002310,东方园林,20201231,-746222484.42,-489170472.26,-1285450324.81,2451365609.34,-746222484.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002313,日海智能,20201231,-7704740.95,-561574603.92,-90504088.52,229376639.04,-7704740.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002314,南山控股,20201231,-1396325081.81,1676696279.22,-1811348852.48,4614888112.41,-1396325081.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002321,*ST华英,20201231,-278244258.45,-1016908738.91,762591881.17,-699506701.14,-278244258.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002325,洪涛股份,20201231,-14654294.3,-332579244.03,272046112.54,-220237559.39,-14654294.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002329,皇氏集团,20201231,-44910411.54,-113254774.34,-176580013.59,696261225.35,-44910411.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002333,罗普斯金,20201231,-81626015.99,25339654.78,248675893.72,-3567472.46,-81626015.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002336,人人乐,20201231,-113422913.2,34634702.11,728656201.64,-53896593.1,-113422913.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002337,赛象科技,20201231,-21675760.31,-109194139.52,125275138.11,-10271159.13,-21675760.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002343,慈文传媒,20201231,-26184960.44,-358630147.63,2652089.47,-5535920.28,-26184960.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002358,ST森源,20201231,-494667467.55,-987546806.95,-70854242.64,-115521876.69,-494667467.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002364,中恒电气,20201231,-4329327.57,79609553.11,-256233810.05,256364955.31,-4329327.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002377,国创高新,20201231,-279908447.65,-2986188298.81,-132198638.62,157761892.84,-279908447.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002383,合众思壮,20201231,-56808796.93,-1099364421.54,-103583485.94,307734545.17,-56808796.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002411,延安必康,20201231,-365035993.78,-1054334138.22,1051678147.03,-715535976.36,-365035993.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002413,雷科防务,20201231,-43126358.24,181540610.75,-239804853.78,337494128.21,-43126358.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002414,高德红外,20201231,-27356260.59,1000817706.21,-224852124.06,610724888.02,-27356260.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002433,太安堂,20201231,-162211668.45,26888818.01,-60321463.34,144670480.92,-162211668.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002445,中南文化,20201231,-6560903.25,124741206.21,140176154.23,9880730.51,-6560903.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002470,*ST金正,20201231,-1365664119.54,-3364535184.21,-911210595.93,1819857167.81,-1365664119.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002473,*ST圣莱,20201231,-15651616.53,-182868902.5,-43460356.25,0.0,-15651616.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002485,雪松发展,20201231,-147671509.44,-32891110.93,122584725.52,-67004230.96,-147671509.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002500,山西证券,20201231,-1459123198.0,762303539.0,-384604803.0,5693058480.0,-1459123198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002503,搜于特,20201231,-1625849186.36,-1815005568.34,-405483284.44,2096845079.91,-1625849186.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002504,ST弘高,20201231,-35900486.63,-58963625.95,0.0,10922957.29,-35900486.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002512,达华智能,20201231,-198808471.67,20813575.94,1266949857.04,-980369536.63,-198808471.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002515,金字火腿,20201231,-233088190.94,59065422.67,63234117.75,179576625.14,-233088190.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002528,英飞拓,20201231,-571401705.39,81826303.86,-44497965.54,427396043.3,-571401705.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002530,金财互联,20201231,-6151461.34,-1223403567.15,-38050200.25,133750494.3,-6151461.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002540,亚太科技,20201231,-32116681.25,357256375.26,336752956.49,-249750145.38,-32116681.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002542,中化岩土,20201231,-207957833.59,169187941.87,-9289876.86,573627319.64,-207957833.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002554,惠博普,20201231,-145682759.65,-176248861.65,-36930067.87,271273721.56,-145682759.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002562,兄弟科技,20201231,-28867357.01,28028820.43,-882103943.55,868028742.4,-28867357.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002569,ST步森,20201231,-12436782.51,-154582509.83,-42278995.35,11798000.0,-12436782.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002577,雷柏科技,20201231,-4757307.15,46512829.94,115523113.16,0.0,-4757307.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002592,ST八菱,20201231,-204806576.48,-912358576.81,425887175.76,-235424945.05,-204806576.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002595,豪迈科技,20201231,-127801322.4,1006938488.87,-16056448.92,70089145.95,-127801322.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002619,*ST艾格,20201231,-294982439.25,-1250169515.45,140123967.54,-40286716.27,-294982439.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002620,瑞和股份,20201231,-78636162.48,175018057.29,-11509233.6,1802051.11,-78636162.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002621,美吉姆,20201231,-71094323.03,-571295231.65,-193601465.52,255299372.78,-71094323.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002627,三峡旅游,20201231,-165313789.23,55959396.41,-124054106.12,132842423.02,-165313789.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002628,成都路桥,20201231,-1013675790.42,82108294.99,43988956.4,988083128.41,-1013675790.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002629,ST仁智,20201231,-20488520.21,-15292047.68,18012190.61,15522014.16,-20488520.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002638,勤上股份,20201231,-63819357.48,45199878.46,241259854.93,-100443074.34,-63819357.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002640,*ST跨境,20201231,-171901646.73,-3376158633.87,332708915.86,-640229239.52,-171901646.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002646,青青稞酒,20201231,-78777630.11,-124843631.27,-81522013.98,21022585.83,-78777630.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002656,ST摩登,20201231,-172080906.88,7317530.32,676359262.26,-285191421.94,-172080906.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002663,普邦股份,20201231,-46069024.43,-218670565.12,34004455.09,-248142983.1,-46069024.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002665,首航高科,20201231,-430169726.68,-889934263.58,-850795599.53,83468900.82,-430169726.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002669,康达新材,20201231,-122679809.17,214565012.2,-238314383.3,359415643.29,-122679809.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002671,龙泉股份,20201231,-248727976.24,-98964725.98,44189013.96,202560522.79,-248727976.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002673,西部证券,20201231,-1138710507.24,1132258688.44,-110107924.24,11211290976.88,-1138710507.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002685,华东重机,20201231,-119159663.61,-1070774331.9,-25294352.89,50589207.0,-119159663.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002692,ST远程,20201231,-30934855.42,-134048105.61,4198449.16,-30177169.18,-30934855.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002693,双成药业,20201231,-10501850.45,-79949598.74,-71484091.7,45392526.28,-10501850.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002712,思美传媒,20201231,-76886352.54,-1146414790.51,-170906773.29,-204825588.16,-76886352.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002716,金贵银业,20201231,-182461487.08,222316983.25,-76018279.05,263212233.52,-182461487.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
