code,name,date,close,action,strength,reason
SZ300875,捷强装备,2021-12-16,63.92,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300887,谱尼测试,2021-12-16,65.9,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,1.0,macd historgram over 0 n days_2; ma55 near ma21; close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ300891,惠云钛业,2021-12-16,17.21,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_3; ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ300896,爱美客,2021-12-16,599.0,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd dif_main over 0 n days_4; macd historgram over 0 n days_7; sma21 under sma60; macd dif great than 0; macd sig less than 0; macd dif great than sig; 
SZ300899,上海凯鑫,2021-12-16,32.46,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_3; ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SZ300903,科翔股份,2021-12-16,27.43,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300908,仲景食品,2021-12-16,52.64,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,1.0,macd dif_main over 0 n days_3; macd historgram over 0 n days_29; sma21 under sma60; cross over sma60; macd dif great than 0; macd sig less than 0; macd dif great than sig; 
SZ300912,凯龙高科,2021-12-16,25.94,SELL_CHECK; BUY_EARLY; SELL_CHECK; ,1.1,close under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300922,天秦装备,2021-12-16,41.19,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300927,江天化学,2021-12-16,35.75,BUY_CHECK; SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300932,三友联众,2021-12-16,36.88,SELL_EARLY; SELL_MUST; SELL_CHECK; SELL_CHECK; ,3.0,"cross down sma5; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 36.88 ,sma60 36.30983333333334; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ300935,盈建科,2021-12-16,58.17,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_MUST; BUY_CHECK; ,3.2,"macd historgram over 0 n days_2; ma55 near ma21; sma21 under sma60; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 58.17 ,sma60 57.59566666666667; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300940,南极光,2021-12-16,37.25,SELL_CHECK; SELL_EARLY; SELL_CHECK; ,1.0,close under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300946,恒而达,2021-12-16,84.0,BUY_EARLY; SELL_MUST; SELL_CHECK; ,4.4,"cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 84.0 ,sma60 82.48266666666667; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ300955,嘉亨家化,2021-12-16,34.17,BUY_CHECK; SELL_MUST; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,2.0,"macd historgram over 0 n days_1; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 34.17 ,sma60 32.77433333333333; macd dif cross over sig; macd cross over 0; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300956,英力股份,2021-12-16,22.87,SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300957,贝泰妮,2021-12-16,217.21,BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; SELL_MUST; BUY_CHECK; ,8.8,"macd historgram over 0 n days_6; sma21 under sma60; cross over sma5; cross over sma60; SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 217.21 ,sma60 211.1115; macd dif less than 0; macd sig less than 0; macd dif great than sig; "
SZ300967,晓鸣股份,2021-12-16,23.2,SELL_CHECK; SELL_CHECK; SELL_EARLY; SELL_CHECK; ,1.0,close under sma60; sma21 under sma60; cross down sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300970,华绿生物,2021-12-16,27.36,BUY_CHECK; SELL_CHECK; BUY_EARLY; SELL_CHECK; ,0.5,ma55 near ma21; close under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300972,万辰生物,2021-12-16,15.0,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300973,立高食品,2021-12-16,144.86,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_CHECK; BUY_CHECK; ,0.0,macd dif_main over 0 n days_1; macd historgram over 0 n days_3; ma55 near ma21; sma21 under sma60; macd dif cross over 0; macd dif great than 0; macd sig less than 0; macd dif great than sig; 
SZ300976,达瑞电子,2021-12-16,87.14,BUY_CHECK; BUY_EARLY; BUY_EARLY; BUY_CHECK; BUY_CHECK; BUY_CHECK; ,5.199999999999999,macd historgram over 0 n days_1; cross over sma5; cross over sma21; macd dif cross over sig; macd cross over 0; macd sig less than 0; macd dif great than sig; 
SZ300979,华利集团,2021-12-16,88.17,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SZ300996,普联软件,2021-12-16,33.7,SELL_MUST; SELL_CHECK; SELL_CHECK; ,1.0,"SELL_MUST,close above sma60but macd dif less than 0, price expected to be drop back to under sma60, close 33.7 ,sma60 33.11333333333333; macd sig cross down 0; macd dif less than 0; macd sig less than 0; macd dif less than sig; "
SZ300999,金龙鱼,2021-12-16,63.38,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,1.1,macd historgram over 0 n days_7; close under sma60; sma21 under sma60; cross over sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
