code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SZ002171,楚江新材,2407,0.4092453288036884,0.3729677262800291,0.04416403785488959,0.04198010191701043,0.04222276146566367,0.0854161611259403,0.6020383402086872,0.5964571705896627,0.4481921863625334
SZ002192,融捷股份,2428,0.2579471002183936,0.3159427323465178,0.4423683571948556,0.056054355738898325,0.4921135646687697,0.6178112108711478,0.4685755884494055,0.19364231982528513,0.4435816549381218
SZ002211,宏达新材,2447,0.30611502062606166,0.4901722882795438,0.45183207959233196,0.012132977432661975,0.4280514438243145,0.23926231497209416,0.37175442853676294,0.638801261829653,0.8815821402572191
SZ002213,大为股份,2449,0.20990050958505216,0.24605678233438485,0.5234166464450376,0.021596699830138316,0.5003639893229799,0.1812666828439699,0.1873331715603009,0.7786944916282456,0.22712933753943218
SZ002240,盛新锂能,2475,0.2032273719970881,0.17823343848580442,0.12569764620237805,0.005581169619024508,0.11404998786702257,0.0601795680660034,0.3360834748847367,0.3579228342635283,0.051807813637466636
SZ002243,力合科创,2478,0.631157486047076,0.6811453530696433,0.07595243872846397,0.08517350157728706,0.06770201407425382,0.7010434360592089,0.3914098519776753,0.7328318369327833,0.7880368842513953
SZ002244,滨江集团,2479,0.755884494054841,0.7760252365930599,0.8580441640378549,0.05823829167677748,0.8364474642077165,0.5112836690123757,0.9553506430478039,0.36374666343120604,0.5154088813394807
SZ002266,浙富控股,2499,0.492356224217423,0.958505217180296,0.033244358165493815,0.09730647900994904,0.031788400873574374,0.5285124969667556,0.6745935452560058,0.17968939577772386,0.6586993448192187
SZ002272,川润股份,2505,0.3453045377335598,0.36884251395292406,0.21887891288522204,0.05993690851735016,0.1941276389225916,0.5059451589420043,0.6396505702499393,0.4710021839359379,0.13115748604707594
SZ002291,星期六,2524,0.18696918223732104,0.16622179082746907,0.5831108954137345,0.08468818247998058,0.5833535549623877,0.6377092938607134,0.4399417617083232,0.4016015530211114,0.17168163067216696
SZ002307,北新路桥,2540,0.22991992234894443,0.24290220820189273,0.011647658335355497,0.03445765590876001,0.011647658335355497,0.13807328318369327,0.9660276631885465,0.1861198738170347,0.48544042708080565
SZ002308,威创股份,2541,0.2032273719970881,0.20310604222276146,0.8536762921620966,0.013831594273234651,0.8311089541373453,0.8257704440669741,0.05484105799563213,0.9451589420043679,0.847488473671439
SZ002314,南山控股,2547,0.6226644018442126,0.813637466634312,0.012132977432661975,0.06090754671196311,0.012132977432661975,0.545013346275176,0.9284154331472944,0.4399417617083232,0.5154088813394807
SZ002333,罗普斯金,2566,0.2216694976947343,0.23004125212327106,0.7473914098519777,0.017228827954380004,0.7173016258189759,0.16864838631400145,0.1720456199951468,0.7357437515166222,0.468090269352099
SZ002336,人人乐,2569,0.25697646202378066,0.24678476098034458,0.3450618781849066,0.031788400873574374,0.30429507401116235,0.47512739626304296,0.8730890560543557,0.15481679204076682,0.9619024508614414
SZ002364,中恒电气,2596,0.3522203348701771,0.3212812424168891,0.5889347245814123,0.09779179810725552,0.5374909002669255,0.5695219606891532,0.4071827226401359,0.5639407910701286,0.7078379034214997
SZ002407,多氟多,2639,0.2419315700072798,0.20990050958505216,0.8497937393836448,0.02062606163552536,0.964571705896627,0.19485561756855133,0.8153360834748847,0.09779179810725552,0.28342635282698375
SZ002413,雷科防务,2645,0.3522203348701771,0.3518563455471973,0.409366658578015,0.0866294588692065,0.357680174714875,0.8172773598641107,0.31497209415190486,0.5721912157243387,0.401722882795438
