code,name,end_date,n_cashflow_act,net_profit,n_cashflow_inv_act,n_cash_flows_fnc_act,im_net_cashflow_oper_act,accounts_receiv,acct_payable,notes_receiv,oth_receiv,money_cap,r_and_d,goodwill
SZ000416,民生控股,20181231,-58733930.72,22668566.23,82440336.0,-51707175.87,-58733930.72,10441953.66,0.0,0.0,2435398.82,51072618.84,0.0,0.0
SZ000417,合肥百货,20181231,692754824.14,313783341.83,-650144473.66,-419788508.58,692754824.14,85939141.81,1112880453.85,7412090.0,117863069.17,3044982898.69,0.0,2119524.78
SZ000421,南京公用,20181231,939806273.23,241021630.09,23959891.1,-1693746849.6,939806273.23,305563890.53,380108057.66,6542631.97,755690410.95,1761768614.15,0.0,0.0
SZ000422,湖北宜化,20181231,165983658.26,313956297.26,169396712.44,-466854753.71,165983658.26,150309170.23,2204246275.52,189024331.78,215498999.94,2978893443.94,0.0,0.0
SZ000426,兴业矿业,20181231,1147552702.96,-170640494.01,-891242044.21,-750021135.93,1147552702.96,88940226.02,782395698.61,58724910.45,132626039.99,70037680.4,0.0,206095213.22
SZ000428,华天酒店,20181231,137142824.34,-698289234.25,49977627.0,-692707090.89,137142824.34,40566275.2,261454236.54,0.0,445727271.15,331392916.7,0.0,0.0
SZ000429,粤高速A,20181231,1915985578.04,1903340402.71,-202759536.43,-1950697061.08,1915985578.04,91076995.07,203779190.74,0.0,15281783.12,2124524996.32,0.0,0.0
SZ000430,张家界,20181231,147534262.86,24985962.41,-539607322.59,327535589.77,147534262.86,664442.13,153671821.27,0.0,21406868.56,118965317.49,0.0,0.0
SZ000488,晨鸣纸业,20181231,14099701887.04,2564738621.27,-1778991018.39,-12853158100.38,14099701887.04,3404487004.59,4150228644.66,1213116491.46,1934512350.96,19292774747.79,0.0,5969626.57
SZ000504,南华生物,20181231,-15187479.97,-38049976.35,-23745222.5,-69313892.41,-15187479.97,26139610.09,29541726.94,0.0,3752505.33,59012656.66,0.0,51185438.94
SZ000505,京粮控股,20181231,850167551.24,211126122.54,-117018186.48,-898523423.09,850167551.24,97775710.11,140564713.11,0.0,15855636.42,924870016.78,0.0,191394422.51
SZ000506,中润资源,20181231,288142965.48,29854646.79,-145594987.1,-166593576.63,288142965.48,4505364.61,259049408.25,0.0,879294455.24,50289684.65,0.0,0.0
SZ000509,*ST华塑,20181231,-91968762.91,-50899252.53,72654830.36,0.0,-91968762.91,50657095.97,1471.4,0.0,39368833.52,32284602.86,0.0,0.0
SZ000510,新金路,20181231,208520782.79,102865966.19,-124697326.11,-160437942.39,208520782.79,6433194.21,157247556.32,175934691.87,67661463.07,124064396.49,0.0,0.0
SZ000516,国际医学,20181231,-772110966.22,2243274095.3,42930608.03,231908216.44,-772110966.22,74716207.37,587906136.7,0.0,16172819.7,1429424129.55,5840000.0,0.0
SZ000518,四环生物,20181231,22566810.71,-29716740.02,-7270312.55,-16706443.04,22566810.71,129560501.77,60478665.01,5413736.84,4287509.0,39429625.9,0.0,0.0
SZ000520,长航凤凰,20181231,186643840.83,61214895.69,-276309735.31,30000000.0,186643840.83,39530277.92,32944059.29,37862880.46,8226204.91,128565133.29,0.0,0.0
SZ000521,长虹美菱,20181231,-220560615.36,34875784.34,-954921202.55,566971563.52,-220560615.36,1670988644.76,2282174981.38,2387830887.74,59475861.81,4596077557.4,108210966.6,0.0
SZ000525,ST红太阳,20181231,377641081.18,637190450.08,-474549217.98,-794060737.42,377641081.18,1962038659.49,1460023766.71,65550260.33,109744914.62,2896418894.72,0.0,612518931.74
SZ000528,柳工,20181231,633885595.34,840966364.93,183741830.0,-895955660.5,633885595.34,3532724321.09,3380446270.69,362761731.57,366324436.23,3991220920.52,48645106.83,50359735.86
SZ000530,冰山冷热,20181231,-119657885.64,112018365.5,62732656.41,519265.38,-119657885.64,1107546588.3,859489558.61,171292044.56,48156419.03,343026485.11,0.0,1750799.49
SZ000533,顺钠股份,20181231,-39002248.14,-1226986389.14,117549821.5,-142361032.4,-39002248.14,1137887336.78,384785498.97,64630451.32,38179684.99,174835585.96,0.0,10677577.24
SZ000534,万泽股份,20181231,-110532883.48,42577052.83,-332801042.13,-16113631.11,-110532883.48,8064168.57,0.0,0.0,187143962.56,271305512.76,6394672.76,0.0
SZ000536,华映科技,20181231,-1082559222.51,-4986059117.7,-1916558186.85,1189105281.44,-1082559222.51,433909399.44,2068916824.39,2300000.0,14726741.45,5283950704.25,0.0,0.0
SZ000537,广宇发展,20181231,5964555912.61,2502375865.78,-620702430.78,-9340696017.05,5964555912.61,11667602.01,9237797012.98,0.0,252709707.8,4861112161.78,0.0,0.0
SZ000540,中天金融,20181231,-443408545.97,1448435446.19,10531490774.15,-12282743111.64,-443408545.97,1780707664.29,4609593644.72,0.0,3205068526.49,4862679277.32,11274657.08,5258392735.84
SZ000545,金浦钛业,20181231,-350960514.43,102044942.78,-214396190.92,289488820.72,-350960514.43,67104395.49,237204722.52,47890740.54,4731818.22,291403055.36,0.0,0.0
SZ000547,航天发展,20181231,186702510.12,507682846.23,-243092163.25,-128334836.83,186702510.12,1399453924.16,1000710791.14,489186968.5,63297477.79,1909150457.38,90141944.58,2193209993.73
SZ000548,湖南投资,20181231,65063935.17,30827721.91,-53696637.84,-48013272.3,65063935.17,15702503.52,212630558.84,0.0,49257624.89,481782108.83,0.0,0.0
SZ000550,江铃汽车,20181231,-101590551.0,91833346.0,-1138923928.0,-2280328316.0,-101590551.0,2674649718.0,7824908379.0,626508931.0,0.0,7616879976.0,5529226.0,3462208.0
SZ000553,安道麦A,20181231,2002139000.0,2402462000.0,-954124000.0,-2891530000.0,2002139000.0,6516912000.0,4573783000.0,60486000.0,1046486000.0,6233089000.0,0.0,4085945000.0
SZ000554,泰山石油,20181231,92414940.09,2053336.21,-107215755.28,12124300.17,92414940.09,304116.27,135489886.12,0.0,18530192.35,86432709.43,0.0,22509354.1
SZ000555,神州信息,20181231,237248165.21,47269898.66,-589535918.86,60465011.58,237248165.21,3006436880.14,1757615905.9,20024810.58,152877183.82,1518050558.45,17733832.82,1544132544.03
SZ000559,万向钱潮,20181231,122259355.79,748503140.52,-513596030.74,9623425.89,122259355.79,1840880851.26,2174881045.24,954307099.42,22308094.91,2053163439.04,0.0,13779552.24
SZ000561,烽火电子,20181231,87900476.32,99187489.02,-84888992.38,-124270549.54,87900476.32,692385728.6,700018643.07,401419606.8,10747599.97,514515518.52,0.0,0.0
SZ000565,渝三峡A,20181231,24940323.03,45221577.87,-111667710.67,-117782356.25,24940323.03,97543761.12,45071297.44,102799730.08,66476918.23,270566297.93,0.0,0.0
SZ000566,海南海药,20181231,-508955140.67,102308559.07,473166618.12,-361501576.96,-508955140.67,735591705.49,525513528.48,38266800.67,680000333.99,2630739792.7,249692653.71,299437778.26
SZ000571,ST大洲,20181231,-316994086.27,-1062290172.52,209455290.46,41700366.07,-316994086.27,303241894.91,317298586.76,10614570.66,621862620.15,363068539.27,0.0,15237142.71
SZ000572,海马汽车,20181231,488976700.62,-2273347670.77,-540585560.34,-976516899.92,488976700.62,1349967096.01,2009145434.08,117226232.02,17387390.6,610802386.07,751101070.58,0.0
SZ000581,威孚高科,20181231,874381526.63,2466294703.47,-206426491.86,-1214848756.04,874381526.63,1919793266.91,2047336834.66,1148107603.68,82739808.66,2616321740.73,0.0,1784086.79
SZ000584,哈工智能,20181231,204097392.59,119356423.74,-315566027.25,43622520.33,204097392.59,335410392.15,461008762.36,161322934.78,78967533.69,654088074.53,0.0,947224199.1
SZ000587,*ST金洲,20181231,-3038364555.9,-3072510704.23,1248125158.05,228330106.04,-3038364555.9,1396896962.59,170423762.2,50000000.0,264493703.29,1669228548.58,0.0,3166491787.89
SZ000592,平潭发展,20181231,-639446759.51,31412563.04,-212005965.68,103325803.02,-639446759.51,98052471.87,148110186.24,69364139.02,229381445.39,466065649.96,0.0,3008985.28
SZ000593,大通燃气,20181231,14039895.09,-186360971.91,-75198586.37,26700367.84,14039895.09,117377961.52,99133277.74,26656557.37,8209652.76,55421896.9,0.0,282638957.23
SZ000595,宝塔实业,20181231,28770727.1,-97128238.48,-39825187.88,-41990166.63,28770727.1,409457610.36,147367762.79,6016898.04,30265212.14,80707781.81,0.0,278565813.22
SZ000596,古井贡酒,20181231,1440881285.95,1740913660.88,-1125792493.89,-503616553.34,1440881285.95,29748068.74,484952598.59,1347427811.34,18419700.14,1705760865.12,0.0,478283495.29
SZ000597,东北制药,20181231,285090647.02,201369060.67,-563017969.78,-145226803.75,285090647.02,1848038270.16,1465459500.38,514344744.35,452820769.43,1283581266.03,155345005.78,26118604.81
SZ000598,兴蓉环境,20181231,1910920157.74,1008714983.66,-2151161420.9,137790738.55,1910920157.74,814022993.9,2540668699.46,2977912.0,121152918.89,2289230253.7,0.0,1866108.25
SZ000603,盛达资源,20181231,789897761.17,557484266.8,-641634208.63,-636543175.4,789897761.17,13802872.59,150722034.08,32270000.0,26732439.51,381390430.99,0.0,0.0
SZ000606,ST顺利,20181231,53874961.75,111048680.99,-320165618.99,-358956083.19,53874961.75,102484792.97,14792638.52,0.0,106826487.45,348732469.0,51512949.75,2849493500.83
SZ000608,阳光股份,20181231,-9407000.0,84732000.0,-178174000.0,-698698000.0,-9407000.0,46591000.0,77262000.0,0.0,290612000.0,197521000.0,0.0,0.0
SZ000609,*ST中迪,20181231,-1325015951.1,-61590142.05,308142877.96,581222430.97,-1325015951.1,22541.08,260315070.7,0.0,14879242.37,175246122.96,0.0,2981526.6
SZ000616,ST海投,20181231,681004808.23,346123454.9,1090967134.25,-1935733961.3,681004808.23,22169706.57,282628180.4,0.0,74100281.46,2709569986.24,0.0,0.0
SZ000620,新华联,20181231,3842127389.4,1249657188.42,-3092119495.4,-4615656193.71,3842127389.4,394118043.01,7967250575.13,733484.16,843439319.34,5560843103.81,0.0,487304352.55
SZ000625,长安汽车,20181231,-3887475302.44,723359381.87,-6568720044.98,-1352687911.71,-3887475302.44,1409419600.5,13916201276.95,20561625805.24,3233020118.16,9980544526.14,789597615.6,9804394.0
SZ000626,远大控股,20181231,-1081083318.99,93234434.34,984001130.44,-965330830.84,-1081083318.99,581906473.44,1925509013.81,64687688.29,184432675.04,2778773810.03,0.0,0.0
SZ000631,顺发恒业,20181231,1456658250.62,1104806910.63,-596656682.78,-1056225872.72,1456658250.62,21745108.58,428918967.28,0.0,161661853.91,9236481588.31,0.0,0.0
SZ000632,三木集团,20181231,787075608.02,31377040.76,29414002.54,-916087128.73,787075608.02,89808843.71,351703399.87,0.0,133553123.98,1745510550.73,0.0,0.0
SZ000633,合金投资,20181231,-164091464.11,1302333.18,-22295146.97,1688631.97,-164091464.11,28470144.91,4683738.31,2654438.34,810897.1,63232184.1,0.0,0.0
SZ000635,英力特,20181231,190935985.08,26846393.51,10696602.61,-363705122.4,190935985.08,2683212.48,306575864.6,491014003.33,2513261.24,146581398.98,0.0,0.0
SZ000637,茂化实华,20181231,133989876.34,40285778.36,-62977606.81,-72791190.25,133989876.34,55671993.21,89400384.56,9408790.06,10922215.23,232065430.09,0.0,0.0
SZ000652,泰达股份,20181231,1340761029.51,449373821.99,-746429607.53,-1365313015.5,1340761029.51,4957844447.32,2663977879.37,15137852.81,563525860.02,3995174700.81,0.0,0.0
SZ000659,珠海中富,20181231,250092616.78,20220324.48,-46374404.17,-245488409.29,250092616.78,192764744.9,82370393.82,8547269.83,57886545.78,75100485.28,0.0,1321572.04
SZ000663,永安林业,20181231,-146960566.23,-1339661441.98,-79307342.42,1843308.62,-146960566.23,302059380.77,251264128.27,21930971.74,61853645.83,166556265.91,0.0,20831185.83
SZ000667,美好置业,20181231,710123351.49,149093095.87,-1028199642.76,283880824.44,710123351.49,46640698.35,1846212200.77,0.0,2036735991.42,2205796780.34,0.0,15794581.74
SZ000669,ST金鸿,20181231,920555870.82,-1762703026.11,-139599139.03,-1193185763.18,920555870.82,610473369.63,895223897.55,313589339.98,231713560.13,209669444.29,0.0,356407429.28
SZ000671,阳光城,20181231,21831114055.9,3906363995.35,-15871861138.68,-6291080554.37,21831114055.9,1250710325.08,15813977661.07,5375500.0,41744191400.75,37848317901.89,0.0,3642290.38
SZ000673,*ST当代,20181231,-148703556.54,-1602086272.49,-106413681.88,1388177.95,-148703556.54,441441698.76,195633384.34,0.0,304295121.83,27984102.63,0.0,94192544.71
SZ000679,大连友谊,20181231,57430687.03,-431886593.13,120937555.45,-517954027.88,57430687.03,12868069.05,263105492.27,0.0,20510504.02,365088807.4,0.0,0.0
SZ000683,远兴能源,20181231,1738552047.4,1638457868.42,-1291110070.36,-1131593547.75,1738552047.4,167735788.61,1823568228.65,724694652.91,235023925.25,4497700474.51,0.0,3146497.53
SZ000686,东北证券,20181231,-715055619.19,311954563.76,217391821.18,-13618055.98,-715055619.19,0.0,0.0,0.0,0.0,11569794622.18,0.0,75920803.93
SZ000687,*ST华讯,20181231,83040071.61,-468193394.75,-83569565.06,-362909393.55,83040071.61,982816310.46,197956227.58,12167495.0,126048574.96,693091766.63,0.0,862285777.62
SZ000688,国城矿业,20181231,477038390.54,403218611.69,-696892235.63,-222220378.98,477038390.54,137976723.56,114418705.17,28400000.0,256901743.73,318430891.35,0.0,0.0
SZ000691,亚太实业,20181231,9249396.33,10759877.47,90000.0,-31491915.47,9249396.33,0.0,17082862.01,0.0,214094.82,4728829.82,0.0,0.0
SZ000692,惠天热电,20181231,-7651665.81,22964013.49,-63805964.0,39601895.13,-7651665.81,563329904.24,663193953.49,2376958.44,524886077.86,464626323.65,0.0,0.0
SZ000697,炼石航空,20181231,56227901.14,21924854.58,-388585754.99,-325987835.44,56227901.14,394321846.8,253477515.97,7010099.0,17546132.83,314740632.1,0.0,2433566417.87
SZ000698,沈阳化工,20181231,64500853.91,118605837.75,46006245.0,-653738817.54,64500853.91,28939194.17,434130025.76,529886931.85,174806566.7,1141253400.25,0.0,0.0
SZ000700,模塑科技,20181231,-14652886.49,10188708.69,-624796592.4,484647352.4,-14652886.49,927941401.07,1389584756.06,84169982.06,21174850.94,653325757.89,0.0,0.0
SZ000705,浙江震元,20181231,25488980.32,71834237.36,-41627260.96,-2654865.0,25488980.32,463815495.02,370205567.33,27994379.64,23948497.13,215622333.16,0.0,0.0
SZ000707,*ST双环,20181231,495268295.45,78671884.43,-297785504.62,-980049451.73,495268295.45,52837416.89,661944810.3,11042722.61,191207997.51,269891912.22,0.0,0.0
SZ000711,京蓝科技,20181231,-843379277.69,106091098.01,-488228196.9,707627127.41,-843379277.69,548742296.08,1429858870.52,15912693.98,621717740.22,590334702.96,870466.46,1251104313.38
SZ000715,中兴商业,20181231,105894699.12,90287114.32,-136597372.58,-22320480.0,105894699.12,542655.09,201855970.64,0.0,13368578.92,787198116.0,0.0,0.0
SZ000719,中原传媒,20181231,717699177.6,741258590.12,-571806561.51,-164220796.22,717699177.6,944813008.88,2002812668.36,46068347.31,128550131.16,3680497376.35,0.0,0.0
SZ000722,湖南发展,20181231,109887903.57,74067234.77,-561373991.99,-34263150.21,109887903.57,32974913.22,19224054.54,10825312.38,2937797.73,713625186.53,0.0,20847778.77
SZ000723,美锦能源,20181231,1534739748.45,2068783714.82,-2814800613.97,1133833171.56,1534739748.45,2025746668.31,2701187986.92,220992607.09,75325915.84,1231651551.27,0.0,67456926.72
SZ000725,京东方A,20181231,25684047196.0,2879874073.0,-47063535358.0,15566570390.0,25684047196.0,19880680518.0,22213956616.0,656781577.0,2309865886.0,51481539711.0,0.0,904370509.0
SZ000726,鲁泰A,20181231,1430341663.16,858193572.1,-886566798.94,-686924380.35,1430341663.16,374607116.55,353186163.9,174657918.26,63012001.1,545502709.36,0.0,20613803.29
SZ000728,国元证券,20181231,-2448046507.32,670526854.21,-299902872.89,-1064112010.18,-2448046507.32,0.0,0.0,0.0,0.0,15084867750.32,0.0,120876333.75
SZ000729,燕京啤酒,20181231,1075405401.72,224045724.12,-507731180.33,-573578921.36,1075405401.72,244266265.32,1060109816.32,700000.0,34538096.34,1938847377.33,0.0,202038620.86
SZ000731,四川美丰,20181231,444282625.54,222861869.98,-27822649.52,-437322063.85,444282625.54,47467240.08,148675784.24,72062502.43,8950018.7,857078638.67,0.0,0.0
SZ000732,泰禾集团,20181231,13931368057.1,3911024725.37,-12283261757.18,-3409840056.91,13931368057.1,1187614642.26,7060345334.19,0.0,9431977719.71,14895133054.57,0.0,187012083.34
SZ000735,罗牛山,20181231,56937367.48,390772146.32,-379811696.19,14806577.46,56937367.48,36573195.0,314991814.06,0.0,157219067.93,381143287.49,265226.22,33467787.99
SZ000738,航发控制,20181231,-346009461.58,257374859.52,-253859830.3,-134673154.22,-346009461.58,1040179842.43,534344914.64,1155969206.21,7194678.12,1137940307.56,2109756.43,0.0
SZ000750,国海证券,20181231,-1496133333.38,111869681.28,961170126.59,-1418551809.31,-1496133333.38,0.0,0.0,0.0,0.0,9476842171.18,0.0,22096264.01
SZ000751,锌业股份,20181231,-127451398.8,53072918.54,-165334723.98,129970515.17,-127451398.8,136345954.47,144937966.48,92163894.27,11288001.44,314623635.88,0.0,0.0
SZ000752,*ST西发,20181231,108955682.78,-383061922.21,-18813679.84,-388429696.53,108955682.78,2779194.6,20212616.82,0.0,103196956.63,334454282.36,0.0,0.0
SZ000753,漳州发展,20181231,12087539.96,82845750.47,-113820257.81,-62152423.76,12087539.96,200954068.74,409393862.39,5970000.0,118175233.18,1070775473.94,0.0,6188542.03
SZ000756,新华制药,20181231,344609119.1,274283989.92,-398349604.91,44529213.04,344609119.1,342233818.03,462729990.49,136220853.4,35077815.17,778423353.71,0.0,0.0
SZ000761,本钢板材,20181231,3619937841.93,1036178058.36,-77505635.07,-4150527026.05,3619937841.93,639482481.45,5522042811.65,3580145843.38,191155259.55,16567471755.77,0.0,0.0
SZ000762,西藏矿业,20181231,-60882665.91,-196816310.34,-41737466.74,-105137383.61,-60882665.91,139199574.44,24342439.9,46751094.17,39468607.95,1245182208.77,0.0,0.0
SZ000766,通化金马,20181231,170722975.82,329220237.04,-53862091.22,-164492653.66,170722975.82,636589591.03,175408247.56,49343427.53,172748579.82,318693688.62,111254493.96,2058227711.21
SZ000767,晋控电力,20181231,2018353229.28,49328949.87,-684283416.84,-2509965719.08,2018353229.28,3009413931.49,4763938225.74,194026576.79,4345315259.79,4108126956.43,0.0,110947258.68
SZ000780,ST平能,20181231,-199688506.94,-251022382.59,-219731169.84,-202861264.8,-199688506.94,547322058.79,315724175.59,165772992.15,26578990.68,2646806829.8,778301.88,0.0
SZ000786,北新建材,20181231,2782675391.18,2480669345.07,-2059161890.58,-773302416.65,2782675391.18,79739846.22,784855069.48,137947880.91,72347724.61,489991710.65,0.0,17335103.23
SZ000790,华神科技,20181231,107736443.01,31169352.95,-46253845.93,-145772600.15,107736443.01,301967561.97,123689209.72,44160104.88,5285720.94,346085862.03,0.0,0.0
SZ000791,甘肃电投,20181231,1370860477.89,508038815.96,-138973281.24,-1397268180.12,1370860477.89,730331186.73,171881177.78,733607483.92,378094.22,466615585.23,0.0,18121610.82
SZ000792,盐湖股份,20181231,7147480014.27,-3600558912.99,-718402492.03,-9450667325.58,7147480014.27,458313506.21,7815820154.71,535235579.94,523714064.5,3446475836.29,4318100.2,3928667.24
SZ000793,华闻集团,20181231,-361420751.81,-4934305774.46,-2485667495.55,981794722.19,-361420751.81,1394549719.72,462305630.72,1762895.0,336286366.83,1307307693.84,0.0,1747236420.62
SZ000795,英洛华,20181231,40696837.05,121241546.85,-117520561.31,39864803.57,40696837.05,586656815.2,354663952.63,77526394.37,20747565.75,355147049.09,0.0,0.0
SZ000796,凯撒旅业,20181231,226148422.27,218606511.78,-969689609.05,-149427718.66,226148422.27,1003916459.15,827675477.76,388805.0,184457978.39,1527398276.84,0.0,126149928.04
SZ000797,中国武夷,20181231,-1084676685.84,426473834.29,-433893357.39,-593591596.06,-1084676685.84,1493991599.79,1459094311.04,0.0,100835226.48,2048444192.72,4679562.72,4502719.17
SZ000798,中水渔业,20181231,12594930.99,54203814.19,-7889869.99,-24211523.67,12594930.99,25457378.93,14587745.41,0.0,11618393.71,139511094.42,0.0,0.0
SZ000800,一汽解放,20181231,85192802.46,227162231.09,-835380913.51,-33565290.33,85192802.46,1543920221.51,5400007051.84,5243004001.14,87899266.81,482147889.94,60993658.28,0.0
SZ000802,ST北文,20181231,89923829.29,324213540.37,-296427191.3,-94933909.6,89923829.29,384813852.62,813549210.07,0.0,282265927.25,903897352.98,0.0,1587635756.14
SZ000806,ST银河,20181231,-364341668.65,-736342747.16,205920438.8,-37581861.45,-364341668.65,540636361.22,203155065.59,76966769.35,714182928.2,50748897.76,0.0,0.0
SZ000807,云铝股份,20181231,337325819.5,-1745672857.44,-3647842709.93,3228448395.87,337325819.5,308332117.23,4916730671.34,204388776.63,146895397.42,4389532822.02,1102968.23,0.0
SZ000809,铁岭新城,20181231,211690678.07,96657718.45,-5437972.85,-321320315.0,211690678.07,77647473.15,217825652.16,0.0,6322416.16,46196265.7,0.0,0.0
SZ000812,陕西金叶,20181231,136231555.33,23673644.13,-362751469.1,-2935582.21,136231555.33,187178381.63,257370037.84,19013707.49,35323881.8,348889489.0,1079013.88,381709520.51
