code,name,end_date,n_cashflow_act,net_profit,n_cashflow_inv_act,n_cash_flows_fnc_act,im_net_cashflow_oper_act,accounts_receiv,acct_payable,notes_receiv,oth_receiv,money_cap,r_and_d,goodwill
SZ000552,靖远煤电,20211231,2391637916.19,725122876.44,-2457480367.87,-607271527.87,2391637916.19,291878148.54,924826642.28,891000.0,61877084.17,4636211267.08,0.0,0.0
SZ000555,神州信息,20211231,371594043.13,387843470.71,18733790.69,-685421077.99,371594043.13,1913076204.06,2587049767.34,260878539.56,0.0,1526508815.74,47551818.65,1505197394.63
SZ000586,汇源通信,20211231,-6370609.59,28072004.28,-12858695.85,5205574.03,-6370609.59,226185305.92,72443576.13,19476641.71,15451126.46,73387915.92,0.0,0.0
SZ000590,启迪药业,20211231,25196296.92,35437870.08,-115980406.16,-5807499.11,25196296.92,228644.91,31544286.4,124585295.1,6002910.68,250681302.32,0.0,0.0
SZ000608,阳光股份,20211231,214267234.18,82812733.63,-3785397.92,-343199871.69,214267234.18,8563149.5,46385361.82,0.0,32477863.67,119202737.6,0.0,0.0
SZ000629,攀钢钒钛,20211231,1776323979.01,1455558700.31,7033425.05,-4572134227.17,1776323979.01,137634890.73,566332140.41,70168241.8,18183070.73,606817338.04,0.0,0.0
SZ000633,合金投资,20211231,-1080281.28,3344394.17,-415020.15,-2202134.86,-1080281.28,54067989.28,24200588.04,3747178.05,926840.06,16497183.6,0.0,0.0
SZ000688,国城矿业,20211231,404217276.53,187843127.68,-1210791756.31,165661878.78,404217276.53,48724204.22,328606257.5,0.0,0.0,178524581.47,0.0,195022165.14
SZ000698,沈阳化工,20211231,1519229208.09,106997507.05,-695489586.49,-1171284824.16,1519229208.09,90950043.59,351208715.71,0.0,0.0,1946128319.3,0.0,0.0
SZ000708,中信特钢,20211231,12944679555.68,7960528297.53,-4071277982.51,-10244771460.06,12944679555.68,2252048839.3,11819613451.17,8635905311.75,0.0,7625258158.04,0.0,18331368.65
SZ000712,锦龙股份,20211231,-2460735508.66,-140555796.22,2566970.92,963478611.8,-2460735508.66,0.0,0.0,0.0,0.0,5487824771.8,0.0,398076226.77
SZ000722,湖南发展,20211231,-20556598.98,117858981.16,47544877.78,-72553210.7,-20556598.98,22273257.56,7492335.55,1159000.0,42932778.56,431989946.51,0.0,0.0
SZ000739,普洛药业,20211231,611748728.68,955550170.21,-515391145.01,-204324571.23,611748728.68,1446516969.93,1300673202.35,24543796.17,24293644.78,2610010623.44,38221512.31,20310091.31
SZ000751,锌业股份,20211231,238628149.21,229830167.57,-128378166.22,-278373879.99,238628149.21,224122054.02,534233097.96,0.0,8609152.74,1450188123.51,0.0,0.0
SZ000756,新华制药,20211231,259116960.17,362074281.43,-237693569.22,-139729948.89,259116960.17,658568486.25,661319556.79,41020264.41,17415074.81,744662302.34,0.0,0.0
SZ000759,中百集团,20211231,936710506.54,-13141612.18,-460617014.81,-674155101.31,936710506.54,150379587.06,2172507831.36,0.0,40726686.73,1162582681.36,0.0,18279747.2
SZ000761,本钢板材,20211231,413473454.04,2533635498.63,3897743993.16,-7200401512.61,413473454.04,256850782.71,5352272685.89,1540482182.07,163413287.02,8831095737.85,0.0,0.0
SZ000768,中航西飞,20211231,-14955056596.71,652910969.43,-375834144.96,8549173270.04,-14955056596.71,18429350183.49,25989158017.02,412269156.92,7256263.1,6611060619.95,0.0,0.0
SZ000786,北新建材,20211231,3830914739.41,3551903072.32,-3150534064.36,-711194059.47,3830914739.41,1868730908.19,1716361248.22,229746227.78,118348240.12,572232970.75,0.0,387988731.4
SZ000791,甘肃电投,20211231,1320576068.81,317251038.14,-224935000.96,-2030769275.53,1320576068.81,1404665300.37,169335899.65,0.0,419269.26,505163672.87,0.0,18121610.82
SZ000795,英洛华,20211231,-129650198.1,97919187.73,-109544592.4,25552441.97,-129650198.1,1023914617.92,767168750.93,18355978.44,14142273.0,326989245.43,0.0,0.0
SZ000798,中水渔业,20211231,89061330.44,-88868695.99,-18999551.24,-83410840.89,89061330.44,23247294.13,26309175.47,0.0,6216510.33,57474826.22,0.0,0.0
SZ000819,岳阳兴长,20211231,53905685.49,72615084.44,-82485885.77,-1738743.64,53905685.49,19722014.47,114949987.11,1746200.0,1175655.03,275251097.42,0.0,225000.0
SZ000833,粤桂股份,20211231,257196469.34,284488500.84,-558350605.87,164284960.15,257196469.34,7729620.42,518434983.92,10197392.0,2940744.33,1015737644.24,0.0,0.0
SZ000856,冀东装备,20211231,-9131118.87,17337242.74,-47479536.11,-18325745.39,-9131118.87,684411152.55,880330777.17,14970000.0,20377257.26,255010959.98,0.0,0.0
SZ000859,国风新材,20211231,311793388.34,277716092.52,-600343745.38,-64205737.56,311793388.34,207184003.58,229654563.46,71208971.77,39464838.84,869943216.87,0.0,0.0
SZ000862,银星能源,20211231,1726257959.61,101116822.4,-31019210.35,-1818748034.5,1726257959.61,923772873.0,212782916.81,68651419.13,13950531.52,60521539.4,0.0,0.0
SZ000868,安凯客车,20211231,-570484435.32,-283105134.54,-21245278.45,127845182.79,-570484435.32,1067774533.58,1104262384.48,0.0,358167785.15,405691645.81,0.0,0.0
SZ000877,天山股份,20211231,28425109743.12,14922236915.81,-19312546302.38,-9626241567.68,28425109743.12,32929536980.92,24793869256.19,323437047.01,3499276467.1,14287903126.17,5425486.49,26484790953.81
SZ000885,城发环境,20211231,1272978215.12,999214859.69,-6151611029.38,4257417186.11,1272978215.12,910970402.51,2272483751.8,1975129.0,25604417.99,1271225843.16,0.0,5118518.86
SZ000895,双汇发展,20211231,6034052782.54,4883632939.9,-592352615.53,-6001946659.51,6034052782.54,183490883.39,2113309076.38,49644623.85,45487923.92,7839214998.41,10836136.96,0.0
SZ000903,云内动力,20211231,-440898401.9,74929722.19,-105307034.98,215198550.92,-440898401.9,2221329688.85,4157272939.45,435932589.08,15331341.54,1669057989.75,705236007.75,529590264.06
SZ000915,华特达因,20211231,755852593.24,704299698.19,-768605577.83,-268226698.09,755852593.24,59248051.24,70563649.54,179879043.99,99380187.52,1223433930.52,6452830.02,26133365.56
SZ000933,神火股份,20211231,11296305278.4,3048205433.32,-2387103843.53,-10744629381.26,11296305278.4,388357203.4,3208164239.07,0.0,119492543.08,10514828565.61,13853849.83,0.0
SZ000938,紫光股份,20211231,-2180159670.77,3792391852.96,1776292667.51,132928912.78,-2180159670.77,11081329909.18,9682131307.71,66788982.71,206430275.58,8959650111.35,72182335.2,13991592697.1
SZ000952,广济药业,20211231,75907303.46,105808188.19,-114101027.65,-46773903.13,75907303.46,182981957.15,121617148.73,0.0,9764746.75,293332160.43,0.0,0.0
SZ000970,中科三环,20211231,-653504538.95,477088219.74,-363780121.12,587692306.33,-653504538.95,2334681136.59,1274258311.97,82739174.72,31304724.14,1459539200.76,0.0,26615164.81
SZ000972,*ST中基,20211231,-188674681.95,-100580101.65,-8796721.47,180879651.23,-188674681.95,135604961.65,40305399.4,3955150.0,28060262.16,20517341.41,0.0,0.0
SZ000982,中银绒业,20211231,21697001.85,41267684.38,-12045699.12,-33094429.57,21697001.85,101375122.99,6469725.32,52041689.92,18540360.05,879893326.16,0.0,3570287.03
SZ000993,闽东电力,20211231,642093098.32,117556573.67,-8923198.47,-739422938.5,642093098.32,218395927.5,205030497.54,0.0,2173134.14,298778837.43,0.0,41933586.79
SZ000999,华润三九,20211231,1870515968.48,2080836781.5,-1790500388.51,-653111691.47,1870515968.48,3040380278.09,1105277584.4,9931542.16,55493138.44,3065099403.13,352044051.54,4060359052.19
SZ001696,宗申动力,20211231,631192841.18,520628053.38,-481291010.9,-641013419.41,631192841.18,1662816980.92,1533242362.6,321529309.08,110196468.19,1455240160.66,34512032.9,844789448.42
SZ001914,招商积余,20211231,702743677.6,452640671.59,-294420811.52,-642722856.12,702743677.6,1510661060.07,1040642434.58,29438968.83,652486732.55,2060419850.43,0.0,2565188788.24
SZ001965,招商公路,20211231,4616253085.96,5541159230.75,-2414784098.22,-2585984385.65,4616253085.96,1396378536.66,1813728152.82,19361932.0,1353252452.23,6391833086.96,13573310.34,18970982.26
SZ001979,招商蛇口,20211231,25977012145.59,15201737074.7,-24276516492.15,-11161393316.69,25977012145.59,3279273984.95,57813505891.28,19462448.37,119539373023.43,79533031631.89,51051913.58,357950001.13
SZ002007,华兰生物,20211231,1432495972.6,1454116896.46,-1758798852.71,35889885.69,1432495972.6,1830148297.33,216871395.9,0.0,4293678.1,692537541.18,22527530.44,1098329.8
SZ002008,大族激光,20211231,1311590758.01,2080148726.92,-2422368830.34,568556787.93,1311590758.01,5886250630.31,3658438076.07,585443185.16,103642508.42,5994947248.8,39324629.07,238206403.94
SZ002014,永新股份,20211231,296233778.62,321118085.61,-97722895.27,-468273870.78,296233778.62,542913249.99,289006101.91,285000.0,5349580.39,787007930.96,0.0,0.0
SZ002033,丽江股份,20211231,1487647.65,-37603367.06,-177387932.14,-118675667.45,1487647.65,6871635.71,80875914.72,0.0,2363329.15,632300335.19,0.0,26124493.35
SZ002050,三花智控,20211231,1555819103.29,1704824537.64,-5049658237.08,2823483205.12,1555819103.29,3516292868.39,3214698131.59,2144193032.32,121135343.85,6707721861.13,0.0,7591830.61
SZ002051,中工国际,20211231,-414671226.59,260745533.08,-212312933.23,-354668026.75,-414671226.59,4396047821.64,4418775770.18,112670869.61,370864145.4,6957363644.75,15217299.93,228744063.96
SZ002053,云南能投,20211231,556937222.28,270439271.28,-594744679.91,-196784431.2,556937222.28,1060522488.43,561491133.87,60439997.79,20409164.42,1146059160.82,0.0,0.0
SZ002056,横店东磁,20211231,1285454216.73,1119698152.4,-1167702686.7,-363224411.36,1285454216.73,1959641331.03,2699692818.98,54856904.38,71727220.73,3445252826.1,0.0,1.0
SZ002059,云南旅游,20211231,-270485534.43,-353666658.14,585431333.87,-705445818.98,-270485534.43,621878179.01,395244438.04,21790453.59,39733976.21,899720205.37,0.0,0.0
SZ002060,粤水电,20211231,846855819.62,366193936.41,-1081317600.37,152438925.19,846855819.62,6676267044.56,4245082630.13,137898868.57,347179260.25,2855117992.62,0.0,23578079.97
SZ002080,中材科技,20211231,3672122790.38,3475144334.25,-1553122306.3,-2354306748.07,3672122790.38,3956179484.09,4183457459.43,108300605.12,99849874.72,2634556276.16,183877211.79,48265219.55
SZ002092,中泰化学,20211231,4458028260.12,3007486295.65,-3255968302.08,-1267580430.99,4458028260.12,3503946479.67,5761874625.16,6736280566.22,909798480.19,4783627538.39,0.0,25912826.44
SZ002107,沃华医药,20211231,200119233.17,161323120.65,-19076166.73,-343690720.26,200119233.17,93319711.03,25563972.47,6905599.88,1577574.14,326843819.45,0.0,32508664.53
SZ002114,罗平锌电,20211231,144351711.42,26949447.6,-141296955.29,-63994402.38,144351711.42,11579998.64,106128244.78,23750000.0,3235492.94,267392586.74,0.0,2303474.24
SZ002148,北纬科技,20211231,31892636.86,59243857.63,-134609382.62,-10344953.48,31892636.86,19600750.93,8274676.31,0.0,20500322.61,75240067.0,0.0,0.0
SZ002152,广电运通,20211231,1591026131.11,978614385.02,-1679758843.42,-95549744.36,1591026131.11,1600880422.75,1043767393.58,75060278.38,110569921.66,6424698461.7,0.0,878205456.28
SZ002182,云海金属,20211231,56860592.37,517407569.21,-895753334.92,826769997.19,56860592.37,1743871009.96,528013634.76,166551380.01,142293333.25,244058442.0,0.0,94348171.92
SZ002187,广百股份,20211231,522435406.71,261188008.1,-303214750.42,-530317516.94,522435406.71,43062996.15,591961053.58,0.0,117193371.11,4183226842.59,0.0,0.0
SZ002190,成飞集成,20211231,49839153.84,91412041.9,-88339987.51,37516604.99,49839153.84,348848843.63,305693277.44,137967337.72,9401229.41,186023526.97,0.0,0.0
SZ002232,启明信息,20211231,-167991971.92,40404720.53,-117532165.11,-54693690.02,-167991971.92,323281332.1,455703965.51,0.0,22920749.78,652905635.17,0.0,0.0
SZ002233,塔牌集团,20211231,2197288934.03,1837483255.16,-2267818598.48,-700356102.15,2197288934.03,26725373.2,827741396.18,2500000.0,17910119.6,1444159981.27,0.0,0.0
SZ002234,民和股份,20211231,42672842.37,42594071.78,-575691362.97,360256665.04,42672842.37,56347317.13,116846968.53,991914.0,4667052.05,656030440.61,0.0,0.0
SZ002242,九阳股份,20211231,-34788705.11,701305960.24,788585926.81,-787973638.9,-34788705.11,590075982.97,2079168330.26,1779656896.81,30856543.13,1986843911.48,0.0,0.0
SZ002243,力合科创,20211231,-1069422558.84,783233970.29,-294017187.32,1240796781.86,-1069422558.84,1117145141.11,760974468.52,6621290.74,36500120.6,2025330401.92,10745409.12,141735429.74
SZ002247,聚力文化,20211231,88763888.43,80664982.1,-83299864.83,-59973811.27,88763888.43,83348402.68,127175360.65,0.0,3380444.79,172602684.84,0.0,0.0
SZ002253,川大智胜,20211231,29142701.17,24363715.5,-108675408.48,2282841.08,29142701.17,171302453.14,77516786.3,382093.31,13857631.78,105919709.24,262402233.26,2336637.5
SZ002265,西仪股份,20211231,82514567.98,6092927.13,-32705293.09,-66825486.26,82514567.98,197245655.4,174004926.04,2455841.22,2618235.47,96383202.52,0.0,50793312.49
SZ002283,天润工业,20211231,1056791137.61,540235471.72,-863141892.1,-218777454.31,1056791137.61,1012240831.94,707271927.12,1087067552.44,14661308.87,710111350.02,0.0,0.0
SZ002288,超华科技,20211231,86668279.73,71150381.04,-56747140.71,-41543384.07,86668279.73,475348988.92,394833845.13,133002324.24,28653024.78,54591048.56,0.0,9797109.52
SZ002300,太阳电缆,20211231,203459882.08,184960240.9,-145273397.38,-112351151.27,203459882.08,1485412671.03,139547440.61,57758664.26,33625065.74,541974828.33,0.0,0.0
SZ002306,中科云网,20211231,-39161758.3,4804368.14,-39671193.62,-1851834.8,-39161758.3,5865704.46,17143567.67,0.0,16423508.4,38285500.24,0.0,15765217.97
SZ002315,焦点科技,20211231,516353037.38,247959375.16,-430288314.57,-160091050.02,516353037.38,34889676.01,149340054.82,1222291.29,18234664.65,1545578642.47,9303838.57,0.0
SZ002319,乐通股份,20211231,16005627.67,-37146987.85,-6338393.14,-24487045.57,16005627.67,136652850.15,78398241.09,73181777.39,991854.81,12597866.35,0.0,0.0
SZ002320,海峡股份,20211231,569017629.94,285597050.9,-1530189081.14,-219333740.13,569017629.94,10497231.07,178272438.68,0.0,35215637.82,684538995.34,0.0,0.0
SZ002346,柘中股份,20211231,95213784.57,419951698.33,-404949560.21,262277743.59,95213784.57,454333957.22,243999077.08,0.0,2254463.11,154722717.52,0.0,0.0
SZ002362,汉王科技,20211231,-69331583.8,106516441.68,-221108880.03,34056969.98,-69331583.8,146323045.07,166551574.63,4379007.47,36879758.27,472346778.76,57701544.08,2320388.55
SZ002365,永安药业,20211231,101810834.97,119045291.3,21826708.91,-139246095.5,101810834.97,229877761.81,114907390.04,91983612.69,7959047.5,93505669.65,0.0,8766208.59
SZ002373,千方科技,20211231,241525863.67,809549605.22,-127189331.99,-508950917.37,241525863.67,4134455861.84,3335394419.95,19822010.64,194878993.12,3752122134.32,76219816.09,3443651284.36
SZ002402,和而泰,20211231,166442283.75,620894368.15,-581044706.69,87816732.56,166442283.75,1313030033.83,1557338614.34,100376699.27,12559101.47,904932580.77,52300287.13,545416159.32
SZ002410,广联达,20211231,1601350833.93,718680079.33,-1541382490.06,-819495203.19,1601350833.93,494634645.36,267974278.88,29437908.24,75230857.36,4049520757.96,473038596.0,961070954.46
SZ002416,爱施德,20211231,-3315258515.13,1033969722.68,330103845.71,2597849935.36,-3315258515.13,1927782446.85,338806924.3,0.0,117523669.67,4098554644.15,0.0,2709008.34
SZ002420,毅昌科技,20211231,10685684.02,78556268.99,-25466634.76,-113906045.36,10685684.02,752291848.16,578010724.63,131260556.97,9902603.8,147778855.86,0.0,0.0
SZ002428,云南锗业,20211231,112514113.01,22655963.12,-107582241.56,-51347966.22,112514113.01,120995945.99,77368826.61,49465863.56,3873340.8,109933763.94,7480933.88,0.0
SZ002457,青龙管业,20211231,-135963293.82,155577484.02,-114032368.34,94876850.47,-135963293.82,1324190392.48,408976133.66,61279841.29,97575834.69,341520978.5,0.0,89466741.71
SZ002467,二六三,20211231,127791974.04,39985530.28,-73078872.48,-203928422.51,127791974.04,63127714.24,93279144.16,581555.16,11887599.11,313556701.19,0.0,813023892.9
SZ002469,三维化学,20211231,333885434.84,384012767.24,-190414520.7,-208155144.95,333885434.84,393399833.12,276711350.88,5557596.69,13460585.29,1373431591.92,0.0,19254870.65
SZ002474,榕基软件,20211231,64217756.88,30235540.33,-191662757.28,-29826355.7,64217756.88,152847521.0,337428057.11,9602207.2,26379518.17,312092896.54,32683983.41,0.0
SZ002478,常宝股份,20211231,-482757773.4,146332045.06,-147969190.82,-78221985.21,-482757773.4,605392812.54,373081204.19,478216208.54,464663962.6,1078710790.32,0.0,9597262.7
SZ002480,新筑股份,20211231,-444098770.01,-285151737.66,-144107811.63,-208222646.48,-444098770.01,656703697.31,780625973.14,25995032.06,31072604.39,817551204.78,425713570.55,0.0
SZ002484,江海股份,20211231,310825301.16,438375219.52,-216010303.2,-117929947.21,310825301.16,1067333546.72,665651504.24,238864014.83,50873400.28,701338609.1,0.0,145776991.95
SZ002490,山东墨龙,20211231,35792357.33,-368420495.43,89525534.2,-409493906.62,35792357.33,299530976.41,599514345.81,235005278.71,17440781.64,475191176.69,0.0,0.0
SZ002541,鸿路钢构,20211231,-201980372.93,1150114464.01,-1606497785.91,831636045.25,-201980372.93,2140247741.31,805021699.81,10388737.09,65037114.85,2113928216.8,0.0,0.0
SZ002559,亚威股份,20211231,164717318.82,83337075.85,-319719212.91,-23353448.08,164717318.82,348560101.58,393384706.25,352845156.01,7518894.15,961560858.85,0.0,54097508.49
SZ002560,通达股份,20211231,-164742781.32,20923512.22,-119597701.23,148081188.96,-164742781.32,1016032905.07,113998131.22,52409492.74,50028817.61,471914252.27,0.0,263040430.36
SZ002563,森马服饰,20211231,2075924689.82,1484581152.73,-481506741.54,-1671622509.37,2075924689.82,1451634503.98,2871707299.05,0.0,73902100.0,4973057675.39,0.0,0.0
SZ002564,天沃科技,20211231,-615484148.17,-823243480.93,-730482283.64,654202608.36,-615484148.17,4521905352.4,9229870395.74,374573851.14,3275961242.3,1463437485.76,17878802.92,1762333024.13
SZ002578,闽发铝业,20211231,-202197568.48,58151806.48,44400251.68,117830272.85,-202197568.48,483406363.87,100001589.83,59576693.7,6416694.52,168730211.91,0.0,0.0
SZ002587,奥拓电子,20211231,-54758031.88,32414994.78,-105015141.64,-129551061.26,-54758031.88,492946204.51,601771077.38,385460.64,16389542.85,372657857.48,0.0,23904852.95
SZ002596,海南瑞泽,20211231,-25756481.73,-1151982968.39,-74024871.0,-181933312.9,-25756481.73,1629794598.8,1133536708.76,147070538.25,243382872.29,198045101.01,0.0,391694395.67
SZ002616,长青集团,20211231,86661523.47,-157726967.52,-686778079.33,509850741.73,86661523.47,1476955988.3,449847680.0,0.0,142526417.48,391294338.57,0.0,0.0
SZ002628,成都路桥,20211231,-335218389.44,78608722.96,-37018779.09,-42867879.15,-335218389.44,980510161.66,1830214181.71,0.0,556079066.7,428612805.11,0.0,0.0
SZ002644,佛慈制药,20211231,11854642.44,93517681.19,42648402.35,-93407404.21,11854642.44,253945827.17,187298898.49,0.0,0.0,374940257.22,0.0,4472232.85
SZ002649,博彦科技,20211231,396760306.55,417287081.15,-87501906.98,-356816140.43,396760306.55,1451374636.84,102939823.6,0.0,24559593.7,1874090202.11,849955.82,738968536.87
SZ002658,雪迪龙,20211231,234508491.29,220867804.51,-152488882.8,-107263259.48,234508491.29,509559443.65,142505824.75,13229453.48,22635580.77,624830459.61,0.0,17852301.66
SZ002660,茂硕电源,20211231,10443343.53,67750940.83,3728186.59,-15349728.04,10443343.53,541798468.82,459939557.55,104595600.03,16384490.76,250216489.35,0.0,0.0
SZ002662,京威股份,20211231,497484892.31,102107123.27,-132340222.35,-545732585.46,497484892.31,750508109.15,606199232.95,166995978.27,41414542.82,243825467.01,0.0,61610966.62
SZ002671,龙泉股份,20211231,47897314.94,13019095.29,-157692969.17,6660015.99,47897314.94,773098630.57,242051760.66,10098356.49,31302365.64,257771855.1,0.0,208592127.93
SZ002672,东江环保,20211231,390959322.29,155841870.43,-1332842874.48,809708310.66,390959322.29,1022764012.55,839842787.72,1500000.0,168707562.78,550421369.21,15710768.93,1182401838.46
SZ002678,珠江钢琴,20211231,311063305.43,190753728.01,-502996911.53,-98289396.18,311063305.43,64862443.77,195055750.97,0.0,18164762.84,1636443819.67,0.0,16679643.45
SZ002683,广东宏大,20211231,1280882579.4,686671877.66,-3153696163.13,756197951.91,1280882579.4,1698291972.62,1779265244.92,216157068.63,193712385.07,1970121007.58,657244040.41,1640444795.19
SZ002686,亿利达,20211231,11456516.35,30370495.28,-132113929.69,-244473794.51,11456516.35,389154569.44,370270030.08,12356467.28,110218727.61,204277297.01,72403366.77,226570441.91
SZ002697,红旗连锁,20211231,1036397063.83,480696163.56,-407822947.83,-1384114398.46,1036397063.83,64950769.54,1309495254.24,0.0,83441271.49,1241108700.7,0.0,0.0
SZ002703,浙江世宝,20211231,39631162.47,25594976.63,-101545228.79,60495576.63,39631162.47,384270904.55,330649783.76,0.0,0.0,195849881.1,0.0,0.0
SZ002745,木林森,20211231,4009513200.79,1169201607.54,53497660.55,-4308726024.78,4009513200.79,4010112474.13,3979556002.05,538614762.18,57350097.7,5550641290.6,0.0,1765042412.48
SZ002777,久远银海,20211231,202423221.77,233023588.93,-177079420.94,-61540506.3,202423221.77,417436576.42,117070075.88,3460052.24,50941424.77,699841253.57,50122420.86,32441332.87
SZ002807,江阴银行,20211231,4074399000.0,1284732000.0,718518000.0,-5440220000.0,4074399000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZ002818,富森美,20211231,827302929.11,935942446.16,-624858306.9,-479389045.67,827302929.11,25214181.36,46831849.39,6192691.12,32957577.75,273868005.99,0.0,0.0
SZ002829,星网宇达,20211231,42703125.05,177512273.39,-62739896.84,-60382584.81,42703125.05,413394182.87,259901352.33,136312172.73,22092476.36,230953733.47,0.0,128367698.52
SZ002838,道恩股份,20211231,-163980298.86,247182622.43,105930505.74,2650154.98,-163980298.86,778537264.08,264982283.43,27621456.36,7678693.3,358058771.44,0.0,26927490.68
