code,name,end_date,n_cashflow_act,net_profit,n_cashflow_inv_act,n_cash_flows_fnc_act,im_net_cashflow_oper_act,accounts_receiv,acct_payable,notes_receiv,oth_receiv,money_cap,r_and_d,goodwill
SZ000026,飞亚达,20191231,444820768.61,215909014.15,-166063346.68,-126755283.74,444820768.61,397471106.98,279772787.37,10596431.31,47239844.58,316668565.09,0.0,0.0
SZ000027,深圳能源,20191231,5200006552.55,1829139469.97,-9692842178.65,4023253755.62,5200006552.55,6685266127.12,2490888867.88,112619885.75,1306397381.73,3144222506.46,76765182.2,2635319468.0
SZ000028,国药一致,20191231,2000352083.2,1484218695.13,-240447015.64,-969169629.59,2000352083.2,10617981893.52,6554105124.13,793301688.64,477153330.37,8882334845.79,0.0,944079884.56
SZ000030,富奥股份,20191231,366160421.56,883237279.07,-143359490.68,-437153450.67,366160421.56,1851253215.64,2431034639.89,5476131.93,147486277.66,1402596137.7,83080546.49,10421262.66
SZ000032,深桑达A,20191231,73683376.88,157782598.69,-130473339.69,3602095.31,73683376.88,173441496.16,252311735.67,28719117.71,37140440.96,932245165.18,0.0,0.0
SZ000034,神州数码,20191231,1499628700.32,701657307.51,111316189.32,486694304.78,1499628700.32,7038877340.76,5825871423.34,340819332.24,183110885.61,4000033909.38,0.0,931286825.05
SZ000035,中国天楹,20191231,2400196525.85,769553012.12,-4821498511.03,4864399771.96,2400196525.85,5721126758.81,4117826833.92,50912980.74,183571698.08,3794571042.42,18064686.82,5234571237.16
SZ000037,深南电A,20191231,202943908.61,25692942.62,-157756113.81,-188762661.32,202943908.61,178150580.32,19871102.41,0.0,32321826.94,773209854.84,0.0,0.0
SZ000038,深大通,20191231,-577482744.03,123907568.33,78586787.49,-22579585.98,-577482744.03,300434138.05,47841395.53,76585389.68,211509380.74,1195490346.92,0.0,0.0
SZ000039,中集集团,20191231,3538522000.0,2510113000.0,-9084157000.0,3613642000.0,3538522000.0,18394971000.0,12745264000.0,636619000.0,0.0,9714792000.0,94078000.0,2182326000.0
SZ000040,东旭蓝天,20191231,580380937.26,-957130871.96,-4698525357.55,-2665993586.32,580380937.26,2986108843.89,4046836598.21,371176195.17,650732493.13,4717284263.63,3193797.22,863171058.98
SZ000045,深纺织A,20191231,383145788.5,-18526678.63,-944223564.84,-304008785.89,383145788.5,365325029.38,241297770.64,40424601.97,4830717.94,409564847.52,0.0,0.0
SZ000049,德赛电池,20191231,1594569915.55,669837724.54,-581297866.59,-821445501.19,1594569915.55,3924910682.84,4004375655.61,55823518.82,159646404.84,714067654.1,0.0,0.0
SZ000050,深天马A,20191231,4760660819.6,829364995.37,-9295060591.47,4028514224.46,4760660819.6,5832824938.21,5725828341.21,0.0,121906700.24,3219240364.67,0.0,269951220.65
SZ000055,方大集团,20191231,-5284830.77,346761604.3,-454657716.12,228298710.19,-5284830.77,1956191307.07,1190773300.24,305070930.97,139947655.35,1209811978.95,0.0,0.0
SZ000056,皇庭国际,20191231,300986918.1,76274504.72,304333676.92,-655362607.23,300986918.1,199042911.23,173249973.68,0.0,0.0,170331286.95,0.0,7341961.56
SZ000062,深圳华强,20191231,694563669.15,717250085.8,-167286962.12,-226882321.89,694563669.15,3220010851.2,859079315.08,209329234.42,36763321.42,1665371922.8,0.0,1848430927.27
SZ000063,中兴通讯,20191231,7446554000.0,5776669000.0,-6023115000.0,5721718000.0,7446554000.0,19778280000.0,18355610000.0,0.0,1019300000.0,33309347000.0,1876409000.0,186206000.0
SZ000065,北方国际,20191231,-1578507979.3,739566259.66,-425863464.15,712155651.16,-1578507979.3,4323248383.26,5756424356.18,211674005.0,173995064.86,3148855577.65,0.0,5399558.44
SZ000066,中国长城,20191231,109153815.12,1165863878.41,-1097745138.43,1590937445.52,109153815.12,3012407025.01,2861896218.31,1518091014.75,76146563.89,3979276595.36,47727678.81,24684354.48
SZ000068,华控赛格,20191231,25267413.22,7209196.31,-441640991.76,429520787.3,25267413.22,216342787.34,562932311.03,5950265.0,28713651.52,607478923.93,0.0,19283754.5
SZ000070,特发信息,20191231,-254983835.2,346239401.05,-30597996.78,150343921.69,-254983835.2,2507191198.91,941520522.66,0.0,115837546.18,834673995.35,0.0,501684751.67
SZ000078,海王生物,20191231,2268621934.86,552843663.7,-327049498.85,-1842084802.19,2268621934.86,18052942673.74,7941818787.11,2277839503.51,2706050066.29,6098285554.07,110838535.19,3331150338.35
SZ000090,天健集团,20191231,292417758.34,1233640318.22,-66853308.73,-287491751.91,292417758.34,2177195030.51,7521117904.48,0.0,0.0,4951925762.8,0.0,16489992.1
SZ000099,中信海直,20191231,765760163.1,211129923.15,-176330579.37,-408593317.03,765760163.1,676952740.28,72101622.73,0.0,32629479.6,595264398.99,0.0,0.0
SZ000100,TCL科技,20191231,11490096000.0,3657734000.0,-31731709000.0,11950806000.0,11490096000.0,8340354000.0,11549133000.0,228942000.0,2744271000.0,18648185000.0,1548471000.0,2452000.0
SZ000150,宜华健康,20191231,157361822.67,-1553817215.06,-145742582.65,32889860.28,157361822.67,994942234.43,488382489.83,0.0,386648965.06,168556084.28,0.0,470560833.84
SZ000151,中成股份,20191231,-526157266.14,8751179.96,257112371.85,90606098.91,-526157266.14,45148826.48,648193060.13,0.0,44091563.91,630347541.63,0.0,0.0
SZ000153,丰原药业,20191231,66213294.7,80609323.73,-363022958.23,287095141.05,66213294.7,675952487.6,463390716.95,0.0,39934977.98,350726012.07,35171288.56,11512714.19
SZ000155,川能动力,20191231,768956909.1,329438760.58,-392725172.49,-65923635.54,768956909.1,1115411126.64,525039898.18,325535.0,16397476.06,1009642303.1,0.0,0.0
SZ000156,华数传媒,20191231,1642303313.9,645535340.0,292084763.76,-315337418.44,1642303313.9,710873638.61,1316520907.97,52994469.12,45431743.89,5336701158.17,0.0,264166027.93
SZ000157,中联重科,20191231,6219349490.09,4275115181.31,9733782872.25,-19648787043.27,6219349490.09,25403952986.58,9300711951.63,0.0,1045702969.19,6572220749.35,15157627.45,2053135092.7
SZ000158,常山北明,20191231,300619463.58,95209088.79,-397654906.72,-134275830.23,300619463.58,2544000353.79,1620853209.68,290164163.91,234120607.31,1807150344.91,126298006.6,2108176338.0
SZ000338,潍柴动力,20191231,23834693282.66,11907007092.49,-8390854506.84,-7567230342.47,23834693282.66,14285262297.09,36748503682.85,15920141988.31,638679606.75,48817622206.26,139500519.38,23822520317.99
SZ000400,许继电气,20191231,76031068.53,494460357.86,-87081338.56,256492995.76,76031068.53,8089253997.45,5063557482.73,714806022.64,137826174.01,1256779108.63,258445423.92,0.0
SZ000403,派林生物,20191231,190843307.13,157837609.64,-29795105.25,-204770410.42,190843307.13,204772991.38,31768940.67,18267655.91,16325739.51,110943105.32,18556141.9,0.0
SZ000404,长虹华意,20191231,782449500.7,100014036.09,-135433490.58,-350606508.99,782449500.7,1502619649.48,1632983774.05,107013578.24,21688077.71,2894716557.61,8167377.84,132487175.25
SZ000407,胜利股份,20191231,590797664.03,203953875.68,-319817975.74,-274905696.87,590797664.03,417963503.31,358084214.54,0.0,179715564.4,740019460.63,0.0,1285536270.56
SZ000408,藏格矿业,20191231,276995557.03,308259358.85,-94206427.81,-161034503.48,276995557.03,482313744.27,578465556.98,7600000.0,1284588774.03,82099616.5,0.0,0.0
SZ000409,云鼎科技,20191231,-23936163.47,-871880021.5,295584475.37,-140558391.04,-23936163.47,264287482.38,142692453.46,51775620.0,451475592.29,603254466.37,0.0,91659516.68
SZ000410,ST沈机,20191231,-37709280.92,-3116594934.87,156633526.09,1752468093.99,-37709280.92,745201708.3,1117577472.93,52873663.01,36377597.14,2112556187.45,53046040.88,0.0
SZ000411,英特集团,20191231,220561595.64,337672269.03,-172109915.48,-66456151.4,220561595.64,4833502924.51,3649842396.45,5813445.73,77194998.1,1569323926.92,0.0,130688881.08
SZ000413,东旭光电,20191231,-3012699649.36,-1558120438.9,-10955051365.1,-513712477.97,-3012699649.36,11615016592.76,7460913035.42,435549448.65,3297376077.95,11598949986.0,342600627.56,1692458956.2
SZ000420,吉林化纤,20191231,74933366.42,99948276.07,-311956631.84,403366678.34,74933366.42,369345002.79,770823833.72,0.0,50662263.52,961672422.77,0.0,0.0
SZ000421,南京公用,20191231,-906643524.53,182401334.6,-642910031.93,605325064.9,-906643524.53,307005138.86,342249217.9,7310602.29,707541937.87,818436012.42,0.0,0.0
SZ000422,湖北宜化,20191231,2253870395.91,106154213.83,144210941.59,-2864391677.11,2253870395.91,139868021.89,2211754065.0,171720562.21,608506687.68,2662852458.07,0.0,0.0
SZ000423,东阿阿胶,20191231,-1119993996.91,-445384518.84,1836558933.3,-930307030.73,-1119993996.91,1263014299.85,287607910.18,0.0,41644635.3,1922141269.83,8967988.78,914991.98
SZ000425,徐工机械,20191231,5135594019.81,3645376728.43,-2836856446.69,682379840.88,5135594019.81,26086982342.64,13390543048.89,4350906338.04,461010931.2,15776860055.12,175952112.91,0.0
SZ000428,华天酒店,20191231,391211419.77,2053800.46,-112592318.46,-400180933.01,391211419.77,34183515.36,248125342.47,0.0,612503923.66,151793357.44,0.0,0.0
SZ000488,晨鸣纸业,20191231,12232707222.94,1753298192.81,-2025553011.95,-9487427657.54,12232707222.94,2525083311.03,4351087581.98,0.0,2203654598.66,19306529473.33,0.0,5969626.57
SZ000498,山东路桥,20191231,47829336.26,819313343.98,-3223511299.1,3275545021.34,47829336.26,5580142554.38,9026753432.76,630398320.84,407288616.0,3443695123.89,1748965.17,0.0
SZ000502,*ST绿景,20191231,-11656244.82,-9850219.22,9805137.0,-160000000.0,-11656244.82,2115757.05,15120896.27,0.0,38780618.89,73011290.2,0.0,0.0
SZ000503,国新健康,20191231,66044106.82,15493303.55,-27445633.8,0.0,66044106.82,20683571.23,2554117.13,0.0,52990344.9,712052539.72,26723003.93,0.0
SZ000504,南华生物,20191231,14522362.74,18269312.88,81252196.03,-85786832.86,14522362.74,37432846.11,15620618.01,0.0,2862891.64,69391176.25,0.0,11230893.42
SZ000506,中润资源,20191231,145903962.34,-32141781.59,-105084636.27,12944963.11,145903962.34,11144542.36,182779138.5,0.0,457444923.35,101082969.43,0.0,0.0
SZ000507,珠海港,20191231,305400200.11,247058295.88,-783626958.13,695176298.19,305400200.11,449855251.66,220261288.57,57137306.18,40938308.18,1203417040.75,5824273.48,36094096.99
SZ000509,*ST华塑,20191231,-6361382.4,-123463940.91,1834313.76,0.0,-6361382.4,7918213.7,1543817.21,0.0,22197278.51,27758860.19,0.0,0.0
SZ000513,丽珠集团,20191231,1767162882.77,1461577559.29,-316024480.0,-1181081839.81,1767162882.77,1472438936.26,547102924.99,952945194.97,80373022.04,8855408402.78,148504020.49,103040497.85
SZ000516,国际医学,20191231,-34324017.47,-412547644.03,-2535633774.18,2226067950.14,-34324017.47,115241142.31,1278739032.11,0.0,31240768.0,1085596129.14,10952000.0,0.0
SZ000518,四环生物,20191231,58632435.61,17496139.06,-15140653.16,-29531699.62,58632435.61,126931673.46,63351021.26,0.0,7342014.0,53080588.73,15000000.0,0.0
SZ000519,中兵红箭,20191231,912063390.95,255218874.56,-73993083.6,-115179561.8,912063390.95,470759823.36,855841925.38,323556769.21,42697069.67,3892064332.65,0.0,0.0
SZ000521,长虹美菱,20191231,1285003985.04,43512200.81,877043538.31,-1269748335.44,1285003985.04,1387961981.66,2343116374.58,1865165499.5,87070251.69,5499601030.64,101078659.57,0.0
SZ000523,*ST浪奇,20191231,-556824311.36,62372181.33,-86509799.01,791001649.47,-556824311.36,3445511412.84,1037104202.43,0.0,44563735.0,1032174833.5,0.0,0.0
SZ000525,ST红太阳,20191231,1464507715.43,-336839929.92,-4091455764.63,2421568939.72,1464507715.43,1209890680.72,1380979632.08,0.0,3331063384.88,1405751173.84,0.0,612518931.74
SZ000526,学大教育,20191231,248705081.82,12315411.49,-255959718.56,-247439116.44,248705081.82,38681536.04,51658.71,0.0,112192911.97,817683236.36,0.0,1528383262.01
SZ000528,柳工,20191231,1857561471.28,1073809543.99,-371509652.7,-75440158.0,1857561471.28,3953280188.9,3756184767.54,65245334.71,404421803.26,5434819395.96,41176217.48,52893805.35
SZ000530,冰山冷热,20191231,12695071.81,86124671.03,115559.96,-15866154.55,12695071.81,1030342541.88,814331684.02,119947326.41,38113945.24,332119146.22,0.0,1750799.49
SZ000532,华金资本,20191231,150316661.75,79245285.34,-76335075.29,-142926374.76,150316661.75,122071885.31,54157068.79,22106675.31,3891919.02,254345874.42,0.0,0.0
SZ000533,顺钠股份,20191231,140583970.86,-10252072.59,45673567.11,-143920915.39,140583970.86,1060499558.42,340786656.07,12544131.08,32789540.27,313020656.78,0.0,10677577.24
SZ000534,万泽股份,20191231,155333410.42,51961652.25,-455473716.0,165947873.18,155333410.42,107857744.94,154964561.01,4625482.63,191043426.73,186389866.79,0.0,0.0
SZ000536,华映科技,20191231,-527560240.95,-2592684141.15,82139799.37,-1755394888.59,-527560240.95,243777225.84,1541020433.19,7665845.38,34176468.6,3000874820.29,0.0,0.0
SZ000539,粤电力A,20191231,8272683112.0,1807174890.0,-4785967476.0,-3977456812.0,8272683112.0,3197690464.0,2465154162.0,0.0,0.0,5081641969.0,0.0,2449886.0
SZ000540,中天金融,20191231,10600408972.61,1151070215.15,-11365504756.52,884785851.64,10600408972.61,1231831391.74,4772824997.95,330000.0,2972754822.59,4852953809.91,12972274.85,5258392735.84
SZ000541,佛山照明,20191231,508084757.46,303452471.39,-37711910.05,-215948000.02,508084757.46,712175266.51,559016692.7,109444480.94,22307344.76,1125456662.64,0.0,0.0
SZ000543,皖能电力,20191231,2667407746.03,1058954442.05,-2260679900.6,-709512808.85,2667407746.03,1568877559.37,1024038277.22,213946886.21,19952954.85,1209661558.55,0.0,15574020.27
SZ000545,金浦钛业,20191231,-2103663.46,25010953.37,-25280166.79,-40559072.1,-2103663.46,88073103.73,315924793.17,0.0,40671985.85,223085037.29,0.0,0.0
SZ000546,金圆股份,20191231,641765715.23,578931551.5,-785807425.38,98795460.38,641765715.23,1031136947.4,848903776.77,14338234.06,71536682.56,626977150.83,0.0,405031280.74
SZ000547,航天发展,20191231,38795781.07,722551092.95,-1083263288.29,355792693.18,38795781.07,1815595746.49,1076944238.34,541218734.25,470090988.54,1687863374.98,96743844.4,2193209993.73
SZ000550,江铃汽车,20191231,2736867238.0,147812078.0,-1365093923.0,-50716633.0,2736867238.0,2208236620.0,8116169589.0,85816311.0,0.0,8937936658.0,125142080.0,0.0
SZ000551,创元科技,20191231,282617264.97,196485529.02,-117328157.03,-91486203.36,282617264.97,690502973.42,995472747.76,156109953.78,14289061.09,940340259.05,0.0,0.0
SZ000552,靖远煤电,20191231,463056160.73,525436001.57,-398504166.04,-178910909.2,463056160.73,917077583.8,645285258.73,168831545.96,7894685.07,2502547754.3,0.0,0.0
SZ000553,安道麦A,20191231,843487000.0,277041000.0,-2678523000.0,-212026000.0,843487000.0,8004157000.0,4205901000.0,26000000.0,1195253000.0,4348588000.0,0.0,4511193000.0
SZ000555,神州信息,20191231,289967552.2,381552908.39,366589062.35,-788281341.42,289967552.2,3304302973.61,2039020530.75,41291473.89,120149088.66,1448892189.1,41971906.35,1603805544.73
SZ000557,西部创业,20191231,173056016.35,44792379.54,5099484.76,169983085.2,173056016.35,123571510.74,74765492.52,218265444.5,2081393.79,765217276.15,0.0,0.0
SZ000559,万向钱潮,20191231,1276455926.64,545872948.21,-283386175.58,-665783123.35,1276455926.64,1929203348.13,2369581011.54,2755961.21,7447516.05,2080650176.46,35028027.62,31882.96
SZ000560,我爱我家,20191231,1184894943.25,855228103.96,-665725828.32,-402106174.49,1184894943.25,1338161014.02,336301638.94,0.0,955521822.2,2508297155.73,49473783.68,4828152991.92
SZ000561,烽火电子,20191231,238307970.52,97206933.61,-42524208.54,97735791.56,238307970.52,771638419.75,763077805.04,396745927.59,23295565.83,745072851.71,0.0,0.0
SZ000564,*ST大集,20191231,442377942.07,-1298042084.99,-7795257477.45,-1334892586.37,442377942.07,659186842.43,3051069389.76,100000.0,2677636194.95,5822237487.21,0.0,1488657725.39
SZ000565,渝三峡A,20191231,12879720.93,64906842.59,33017212.29,-38466532.19,12879720.93,112497108.58,44697541.97,15848981.57,118529102.82,285095317.48,0.0,0.0
SZ000566,海南海药,20191231,-195759095.6,-194648721.64,-856305427.87,-34232474.0,-195759095.6,582238596.93,722069402.04,0.0,857413681.4,2084247573.5,316504455.98,297314381.48
SZ000570,苏常柴A,20191231,-20325189.56,24952387.01,-81191523.59,-44505058.96,-20542857.52,419302056.87,525625016.89,606283023.05,0.0,638589260.09,0.0,0.0
SZ000571,ST大洲,20191231,292265640.46,-615841474.11,-36861225.47,-298514732.22,292265640.46,237306192.67,219075208.7,0.0,651637702.0,173756816.34,0.0,109545.59
SZ000572,海马汽车,20191231,-58263765.98,97615314.46,551622287.18,334447693.39,-58263765.98,455941873.77,1264850711.79,0.0,23753956.5,1359890717.67,926194027.94,0.0
SZ000581,威孚高科,20191231,1048670053.23,2302736761.11,-1215515292.47,-1422359767.82,1048670053.23,2310666475.89,3312254229.84,1812141371.94,42004970.33,1596893711.87,0.0,1784086.79
SZ000584,哈工智能,20191231,-162470585.86,48311254.82,-344431664.06,183565405.11,-162470585.86,588458852.32,629000145.0,0.0,37484969.04,277988086.04,0.0,947224199.1
SZ000585,*ST东电,20191231,3336820.25,-40133177.94,-13342384.18,-199807.27,3336820.25,27140493.4,18436024.06,0.0,759602.0,135274303.72,0.0,0.0
SZ000586,汇源通信,20191231,-14837915.66,5863436.66,35210712.38,2241763.18,-14837915.66,277186283.93,176267064.9,1797114.18,24658339.79,106194908.99,454625.17,0.0
SZ000587,*ST金洲,20191231,-783103030.53,-6463396868.69,2268419955.34,-1573265232.98,-783103030.53,3783519120.64,34872856.8,0.0,200359076.71,592892643.79,0.0,0.0
SZ000589,贵州轮胎,20191231,1751891889.59,135442537.61,64642192.45,-1303751064.21,1751891889.59,753156694.02,1015506694.03,1377068650.03,57176969.79,2168517577.86,0.0,0.0
SZ000591,太阳能,20191231,1823526056.7,905306866.57,-2422016480.79,586867504.9,1823526056.7,7114290187.3,1633549857.56,20481214.2,0.0,1069661501.54,0.0,0.0
SZ000592,平潭发展,20191231,353011302.05,18068309.66,-35874038.13,-465121824.68,353011302.05,120275277.31,146212668.38,0.0,254656160.48,365081089.2,0.0,98489372.61
SZ000593,大通燃气,20191231,54193038.62,43496135.91,-157403241.56,173256213.59,54193038.62,182818419.63,121411384.87,0.0,9987529.13,130020529.36,263433.54,354232639.1
SZ000595,宝塔实业,20191231,10694160.7,-324026921.0,-1455862.45,20076311.6,10694160.7,259898935.71,117718507.18,0.0,13813536.83,112809389.55,0.0,226363291.11
SZ000597,东北制药,20191231,352599584.1,170440411.14,-232068749.97,-104917196.29,352599584.1,1819035411.13,1617990692.24,582497796.46,436971683.11,1525403191.79,224343348.26,26118604.81
SZ000599,青岛双星,20191231,-231076662.8,-311516324.3,-330406641.2,776562879.8,-231076662.8,878178777.56,1086646587.48,0.0,177170235.45,1376455433.52,0.0,0.0
SZ000600,建投能源,20191231,2484173637.85,895043424.87,-1511145402.49,-880931025.25,2484173637.85,1743214364.17,1881617377.82,330170750.0,65033436.71,1972614421.52,26345040.66,0.0
SZ000601,韶能股份,20191231,742518575.46,404903351.39,-1373587346.03,437055733.78,742518575.46,878493390.31,461740654.19,112463333.15,55342464.49,349677693.98,0.0,0.0
SZ000605,渤海股份,20191231,498252687.18,50378783.3,-575130743.31,31484003.94,498252687.18,587449362.44,964813447.22,2254635.38,57601786.25,978945496.97,0.0,526642100.58
SZ000606,ST顺利,20191231,162715160.06,-1008777162.63,-140478547.77,-29426169.05,162715160.06,99251167.74,65836367.64,0.0,191409797.36,344204044.88,5628261.95,1550953655.2
SZ000607,华媒控股,20191231,219253227.62,57890761.59,-110289846.68,-79706429.52,219253227.62,381229929.9,251632271.06,820278.05,90115689.42,800225004.17,0.0,552552701.72
SZ000608,阳光股份,20191231,164547000.0,-65451000.0,304016000.0,-593059000.0,164547000.0,30492000.0,74343000.0,0.0,0.0,72934000.0,0.0,0.0
SZ000609,*ST中迪,20191231,-89152280.59,25777038.14,-371126041.67,625199511.4,-89152280.59,37042830.0,372083108.46,0.0,19510791.77,351553640.58,0.0,2981526.6
SZ000610,西安旅游,20191231,-41208320.71,-32309957.79,-141131707.56,58839195.19,-41208320.71,22166721.5,26167918.23,950000.0,18849865.47,362820071.9,0.0,0.0
SZ000615,奥园美谷,20191231,704840860.57,123920148.06,-1437354427.71,-444791774.05,704840860.57,235926384.38,1463970395.26,5491800.0,116989990.15,625989211.81,0.0,11568395.68
SZ000619,海螺型材,20191231,172128569.94,11117339.75,-131232661.49,68755591.88,172128569.94,219735121.59,137269126.58,10305433.13,8707408.28,579182207.8,0.0,0.0
SZ000622,恒立实业,20191231,-66988618.61,10693500.76,-11957328.23,0.0,-66988618.61,21605698.84,34176222.67,104730000.0,4375065.34,80412111.92,0.0,0.0
SZ000625,长安汽车,20191231,3881748238.39,-2649131890.88,-3794613339.65,-400574327.61,3881748238.39,838314076.82,18905725271.5,26805635587.19,0.0,10066171353.48,814745464.2,9804394.0
SZ000626,远大控股,20191231,344596357.08,196512057.99,-566998716.0,-380557558.11,344596357.08,560321289.26,1849375141.16,0.0,108086825.25,2457920292.88,0.0,0.0
SZ000628,高新发展,20191231,-243347315.69,106471997.14,-451778907.8,418298921.49,-243347315.69,1463483135.52,1687968545.19,0.0,1045270655.11,1071858400.27,0.0,0.0
SZ000630,铜陵有色,20191231,4060204723.47,1017063488.86,-2260901602.06,-2335007212.97,4060204723.47,1209609056.09,4261513887.41,398592552.94,539464495.83,5161730666.98,0.0,0.0
SZ000633,合金投资,20191231,-73554633.96,-11453702.98,2499916.86,25919361.7,-73554633.96,25504338.19,5114659.94,7705804.46,242940.34,18096828.7,0.0,0.0
SZ000636,风华高科,20191231,792632692.84,348226410.99,-175594947.58,-324700450.42,792632692.84,636534553.49,727067460.14,0.0,8277891.0,1519224053.34,691477.71,90736115.58
SZ000638,*ST万方,20191231,4391016.68,16145992.96,-283109.24,-18070159.88,4391016.68,94797250.23,14884871.31,0.0,15033698.24,62659230.82,2746561.74,83769371.29
SZ000639,西王食品,20191231,393179862.94,-963027102.14,-4513097.32,-470439553.79,393179862.94,359796221.3,356913859.13,0.0,16708537.57,2302822092.15,0.0,387056750.57
SZ000652,泰达股份,20191231,1275327542.91,331598980.64,919485170.81,-2286743387.98,1275327542.91,6715766928.93,2653472985.15,0.0,336909304.35,2105320725.31,0.0,0.0
SZ000657,中钨高新,20191231,604407826.46,199254823.67,-512484811.95,-267973208.21,604407826.46,911746149.85,547240956.06,0.0,58516546.77,726905254.2,492452.82,0.0
SZ000659,珠海中富,20191231,241287669.5,16059486.0,50908215.56,-298751462.37,241287669.5,169296444.63,62539887.17,0.0,102136359.68,68373415.86,0.0,1321572.04
SZ000663,永安林业,20191231,70941911.37,-236800585.29,13082231.24,-128390378.08,70941911.37,222249068.15,289366583.12,1881512.22,46745946.03,94952675.4,0.0,18973967.28
SZ000665,湖北广电,20191231,290194982.7,121386893.88,-1096058074.19,926601912.74,290194982.7,748478819.12,1407674399.02,429210.0,0.0,612479279.8,0.0,522369762.49
SZ000667,美好置业,20191231,374255784.97,-207852520.01,-1587162510.87,1680127072.86,374255784.97,27488488.4,2335596507.41,0.0,2159390270.22,2536248264.59,0.0,15794581.74
SZ000669,ST金鸿,20191231,526409237.96,-1424593531.45,832676152.25,-1275642050.28,526409237.96,418653814.92,810960106.77,0.0,1176258218.52,302737880.81,0.0,131465504.88
SZ000673,*ST当代,20191231,120023344.94,-631253145.81,-33768335.41,-35956210.09,120023344.94,361545782.36,166806608.65,0.0,129483429.67,80168927.42,0.0,85159014.7
SZ000676,智度股份,20191231,129280873.41,607107578.81,-806268875.35,298824955.83,129280873.41,2267838545.42,1062612157.91,0.0,275151711.49,730194646.45,0.0,2534131272.4
SZ000677,恒天海龙,20191231,81217420.81,17980386.44,-3909038.81,-32848886.31,81217420.81,127187501.54,32364413.9,0.0,1178822.28,72802365.98,0.0,0.0
SZ000678,襄阳轴承,20191231,22801387.48,13253609.36,42773631.95,-88357463.6,22801387.48,252932726.96,432727896.77,20285877.21,53669581.11,152733647.45,0.0,0.0
SZ000679,大连友谊,20191231,-7928331.41,-345346436.09,456467699.22,-633307758.18,-7928331.41,6557542.41,255347149.8,0.0,13728929.46,48995097.38,0.0,0.0
SZ000680,山推股份,20191231,402212825.55,61918256.09,-32190607.32,-229303191.08,402212825.55,1731070885.88,1244340992.25,0.0,70336382.28,1567663222.73,0.0,13144480.22
SZ000682,东方电子,20191231,508350957.01,282743169.55,-86669636.21,-21201043.13,508523980.81,1269085684.86,933629978.13,30519862.93,66136321.72,1998024746.42,21569167.3,0.0
SZ000687,*ST华讯,20191231,-84238071.28,-1544738866.8,-33587617.34,88221115.18,-84238071.28,752664910.04,160136367.86,8624642.09,187029745.56,74515609.18,0.0,0.0
SZ000691,亚太实业,20191231,-6471871.18,-10714491.07,-1550.0,15606917.71,-6471871.18,0.0,14169564.92,0.0,42477166.36,14485114.13,0.0,0.0
SZ000692,惠天热电,20191231,2148302.46,-102845004.59,-182958432.19,-73892699.66,2148302.46,564601317.68,620370080.9,100000.0,536163381.51,212477116.72,0.0,0.0
SZ000695,滨海能源,20191231,-17688803.07,36204422.33,-144062051.74,53223518.28,-17688803.07,319338531.93,159475960.87,0.0,16271330.31,107155219.65,0.0,0.0
SZ000697,炼石航空,20191231,88722543.96,-1560835923.2,-226140488.38,-45581671.08,88722543.96,403270403.13,260413754.67,3886379.62,18805204.22,78837512.25,0.0,1327489747.53
