code,name,ann_date,M_8v,M_5v,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI
SZ300290,荣科科技,20191231,0.828877490061267,2.946853554230599,0.8402962556827066,7.424101566996128,1.0186291714284608,1.218431865186936,1.0877660757862586,0.8889754692835132,-0.0500783639824475,0.7962102583162312
SZ300676,华大基因,20191231,0.8322052032092706,2.2059054190393024,0.7712351758944029,6.24396302133119,1.5529644636482067,1.2780001693550362,1.3263020895439592,0.9632064058036076,0.074867060212767,1.3415096070027177
SZ002147,*ST新光,20191231,0.8694070029248856,3.72931742239004,1.9134024606437676,7.943001669762518,0.959863159753861,0.4770537257677891,1.0465542931386314,2.9631518255693226,-0.0238684282328216,1.7038410900277208
SH601615,明阳智能,20191231,0.8981196979300827,2.103403630505824,0.3801643120313078,6.135666735736019,0.8756484306711806,2.2768653047820124,1.353667254303842,0.5190538418454215,0.0065568664965824,1.018542431954404
SZ002858,力盛赛车,20191231,0.9055043068461996,2.296484194343087,0.8609066561536152,5.955856269128469,2.015148891244956,1.3342265416814147,0.9843786318171588,0.9368150957451878,0.0618486283315816,1.3361872547768003
SH600159,大龙地产,20191231,0.91694409405036,2.3654371522055104,0.8170968144783798,6.759676266419151,0.9945238857701176,1.306586118685283,1.0011669640656686,1.163719596627811,0.0684470691364775,1.1204733284238786
SZ002503,搜于特,20191231,0.9233026607671334,1.7715873636102493,1.6037627683683624,5.611281654446345,1.16327233082017,0.8208311225548611,1.4440469090327357,1.012960558798678,0.1042499103365238,1.0907666407941976
SH600753,东方银星,20191231,0.933314765235925,-1.676728465947355,2.7987984113134363,0.981365564788966,0.6174275001938998,1.0486893290977877,0.7261540492036246,1.3843773639640098,0.5076693940822514,2.218325036642307
SZ002488,金固股份,20191231,0.938955256540866,1.6860670615903453,2.484056374630468,4.919076217238706,1.2941957955770456,0.515438597391797,1.0558694518139866,1.7421590678114196,0.0825799006250101,0.9004286343341819
SZ300688,创业黑马,20191231,0.959910098850959,1.99017056756463,2.1009006572914304,4.900761212379154,2.23950225881491,0.6022191183594067,1.1796609425919016,1.933746880078689,0.0778637396399814,1.0086843270066446
SZ300056,中创环保,20191231,1.0097607459281843,3.222080203095192,0.2465518355620383,7.046883475890761,1.0374467210237457,2.762525413436183,0.9696727688764524,0.3593529378572684,-0.1724605819961199,0.6846579880347952
SZ300477,合纵科技,20191231,1.0126369563086386,2.618697218425089,1.2739840770706548,6.832157499269856,1.2449667638382436,0.8187314114814707,1.12128893148746,1.1909307945100485,0.0495966127457868,0.9671352518221326
SZ000687,*ST华讯,20191231,1.0641534300082285,4.879373511021885,1.9610927747072944,9.737410203952432,0.4595725938731068,0.3288339811577753,0.0,1.8681623346121403,-0.1384047084204267,1.686459318881874
SH600112,ST天成,20191231,1.065410054391409,2.928811458566284,1.6826934449638422,7.344335719845063,0.9662861371530324,0.5327460416313357,0.0,1.3049097673007817,0.0726535027846932,1.5338455753894222
SZ000400,许继电气,20191231,1.122043742625897,3.3586515512810577,0.8544458039545852,8.001859447564508,0.957186670090156,1.1233453305991246,0.9131560535509884,0.909619242510953,-0.0130021159803909,0.9953430296986372
