code,name,end_date,n_cashflow_act,net_profit,n_cashflow_inv_act,n_cash_flows_fnc_act,im_net_cashflow_oper_act,accounts_receiv,acct_payable,notes_receiv,oth_receiv,money_cap,r_and_d,goodwill
SZ000404,长虹华意,20211231,1598427013.59,289690509.13,-48415601.51,-452672548.33,1598427013.59,1120536889.16,2349156818.11,14710030.11,17660553.41,3657691406.67,9949836.95,28940970.72
SZ000407,胜利股份,20211231,291309748.75,108925242.69,-288711215.41,-33391999.84,291309748.75,368235677.32,335358745.16,0.0,153325462.05,867249030.21,1564856.25,1201297853.84
SZ000409,云鼎科技,20211231,-18754239.8,34892871.72,-36277077.34,-5384203.35,-18754239.8,388232223.37,321905501.83,0.0,34401413.14,123361472.03,1273584.9,0.0
SZ000488,晨鸣纸业,20211231,8581888192.64,2089684021.45,165721216.63,-9940496038.1,8581888192.64,2656517150.46,3871131345.34,0.0,2252864083.0,14119782939.66,0.0,26946905.38
SZ000509,*ST华塑,20211231,-141614920.85,-1641143.91,-96355473.26,107894815.72,-141614920.85,67486361.62,111554838.29,0.0,9506582.0,28895248.01,0.0,24014575.17
SZ000521,长虹美菱,20211231,160923258.1,87092653.5,17923950.64,-750485018.98,160923258.1,1440874691.28,2299103796.88,2216752.22,111652635.86,5938823396.21,87728990.86,0.0
SZ000524,岭南控股,20211231,-98940052.64,-144621565.5,-86438285.6,-46079952.13,-98940052.64,71411883.23,265853629.96,0.0,33300245.96,1409577617.97,395218.87,69313532.7
SZ000528,柳工,20211231,846491366.35,1017750977.17,-885906860.04,-2666068276.81,846491366.35,6266992275.33,5451742695.09,345690724.48,575645714.66,6406523074.36,50033535.89,166631074.09
SZ000533,顺钠股份,20211231,54404582.74,-20341054.08,-5474925.19,-100565504.93,54404582.74,1031689364.92,322286808.82,99058221.57,17588883.06,211967150.41,0.0,10677577.24
SZ000534,万泽股份,20211231,136667738.73,88870830.43,-76212993.53,-128693872.96,136667738.73,128991111.94,201538275.45,8196940.72,8559363.13,320699167.97,27498384.95,0.0
SZ000538,云南白药,20211231,5223278282.5,2796336042.39,3998696343.91,-4622682657.5,5223278282.5,7184433954.23,4208679750.2,328092143.6,164961562.92,18870864842.32,0.0,39748593.26
SZ000541,佛山照明,20211231,-277025085.26,267297435.3,972851332.13,-426841366.75,-277025085.26,1452728276.48,1554585231.38,594208093.58,34082909.41,1384218544.27,0.0,16211469.82
SZ000544,中原环保,20211231,-2685330500.48,540357054.07,-67797694.18,2726172183.13,-2685330500.48,665947768.91,2320913086.65,12453152.47,37267158.28,2589460461.21,0.0,0.0
SZ000546,金圆股份,20211231,179870783.66,5667361.46,-444746841.88,461118864.74,179870783.66,969978118.24,654606095.37,41734617.75,466646068.7,822361793.36,0.0,195580339.31
SZ000550,江铃汽车,20211231,1760193010.0,574165944.0,-78637899.0,-3234458926.0,1760193010.0,2994798227.0,9702584830.0,119783900.0,399983736.0,9569051314.0,111004350.0,0.0
SZ000553,安道麦A,20211231,4561875000.0,163313000.0,-3383451000.0,837163000.0,4561875000.0,8362493000.0,6294163000.0,81992000.0,690340000.0,5818835000.0,0.0,4409599000.0
SZ000555,神州信息,20211231,371594043.13,387843470.71,18733790.69,-685421077.99,371594043.13,1913076204.06,2587049767.34,260878539.56,0.0,1526508815.74,47551818.65,1505197394.63
SZ000559,万向钱潮,20211231,947052573.11,701229290.23,-24278236.58,143854063.3,947052573.11,1854141189.81,2262124346.35,2455483.56,11375907.66,6237052422.91,0.0,31882.96
SZ000565,渝三峡A,20211231,-6945324.94,71268035.36,106118877.7,-38712501.32,-6945324.94,73938849.61,58622258.27,17026657.97,51843151.08,303818655.2,0.0,0.0
SZ000585,*ST东电,20211231,5433992.01,17598652.78,5412999.0,-3736896.25,5433992.01,55336307.45,38380570.47,0.0,27961945.29,18645415.83,0.0,0.0
SZ000586,汇源通信,20211231,-6370609.59,28072004.28,-12858695.85,5205574.03,-6370609.59,226185305.92,72443576.13,19476641.71,15451126.46,73387915.92,0.0,0.0
SZ000589,贵州轮胎,20211231,285812968.69,369798383.81,-786290377.0,646033462.96,285812968.69,972970207.89,1480555325.31,877657473.4,40002280.08,2112878391.11,0.0,0.0
SZ000597,东北制药,20211231,746506483.75,95441447.19,-100074762.28,-132389088.29,746506483.75,1845399868.31,1789886543.41,525069479.07,392207875.71,2550407082.96,300258913.18,26118604.81
SZ000619,海螺型材,20211231,-94666922.94,-153920949.54,-201294773.11,427782399.92,-94666922.94,538295057.08,227362085.42,6611100.18,0.0,869971183.05,0.0,0.0
SZ000626,远大控股,20211231,767587134.79,283832818.93,253080965.99,329799473.34,767587134.79,607828468.06,1517215467.14,0.0,145427319.12,3132935277.32,7649508.83,308651550.76
SZ000633,合金投资,20211231,-1080281.28,3344394.17,-415020.15,-2202134.86,-1080281.28,54067989.28,24200588.04,3747178.05,926840.06,16497183.6,0.0,0.0
SZ000637,茂化实华,20211231,61218330.54,83122689.89,-479694941.59,436702074.04,61218330.54,119051803.87,126424150.52,177895720.42,20608806.56,194947800.08,0.0,0.0
SZ000680,山推股份,20211231,426511421.72,210943924.62,888597683.28,-639584521.98,426511421.72,1817440638.11,1581925172.12,0.0,105958222.02,2742498923.24,0.0,11589632.89
SZ000712,锦龙股份,20211231,-2460735508.66,-140555796.22,2566970.92,963478611.8,-2460735508.66,0.0,0.0,0.0,0.0,5487824771.8,0.0,398076226.77
SZ000725,京东方A,20211231,62270556324.0,30431668974.0,-40712628786.0,-12181869553.0,62270556324.0,35503414820.0,32455830694.0,217734298.0,1920413875.0,80986835088.0,0.0,1130006987.0
