code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH600979,广安爱众,757,0.3493083003952569,0.37351778656126483,0.6534090909090909,0.866600790513834,0.6534090909090909,0.60350790513834,0.6818181818181818,0.08522727272727272,0.6446129707112971
SH600981,汇鸿集团,759,0.29372529644268774,0.3511610671936759,0.8362154150197628,0.4258893280632411,0.8362154150197628,0.04940711462450593,0.9172430830039525,0.2949604743083004,0.8506799163179917
SH600983,惠而浦,761,0.1091897233201581,0.11857707509881422,0.05657114624505929,0.1755187747035573,0.05657114624505929,0.24703557312252963,0.6388339920948617,0.3826581027667984,0.7447698744769874
SH600984,建设机械,762,0.6966403162055336,0.7035573122529645,0.05508893280632411,0.2868083003952569,0.05508893280632411,0.7294960474308301,0.804100790513834,0.27655632411067194,0.03321129707112971
SH600985,淮北矿业,763,0.9299654150197628,0.875,0.45652173913043476,0.6571146245059288,0.45652173913043476,0.29125494071146246,0.8097826086956522,0.02766798418972332,0.5852510460251046
SH600990,四创电子,768,0.8491847826086957,0.47282608695652173,0.1432806324110672,0.05657114624505929,0.1432806324110672,0.26556324110671936,0.8690711462450593,0.29026679841897235,0.3424424686192469
SH600992,贵绳股份,769,0.30953557312252966,0.23246047430830039,0.2633399209486166,0.567193675889328,0.2633399209486166,0.18898221343873517,0.6674901185770751,0.43774703557312256,0.919194560669456
SH600996,贵广网络,772,0.13858695652173914,0.13463438735177866,0.15044466403162055,0.1755187747035573,0.15044466403162055,0.3974802371541502,0.9024209486166008,0.06818181818181818,0.8608786610878661
SH600997,开滦股份,773,0.7302371541501976,0.5946146245059288,0.8861166007905138,0.6067193675889329,0.8861166007905138,0.258399209486166,0.6178359683794467,0.4473814229249012,0.5852510460251046
SH600998,九州通,774,0.9299654150197628,0.8288043478260869,0.779397233201581,0.4550395256916996,0.779397233201581,0.09659090909090909,0.8804347826086957,0.2985424901185771,0.3113232217573222
SH600999,招商证券,775,0.8470849802371542,0.6287055335968379,0.9980237154150198,0.04841897233201581,0.9980237154150198,0.023715415019762844,0.9491106719367589,0.42181324110671936,0.8413964435146444
SH601001,晋控煤业,777,0.6477272727272727,0.7556818181818182,0.9678853754940712,0.7821146245059288,0.9678853754940712,0.6857707509881423,0.7895256916996047,0.1099308300395257,0.5852510460251046
SH601003,柳钢股份,779,0.7251729249011858,0.8191699604743083,0.005681818181818182,0.6944169960474308,0.005681818181818182,0.0825098814229249,0.7700098814229249,0.16279644268774704,0.9376307531380753
SH601005,重庆钢铁,780,0.24357707509881424,0.29026679841897235,0.9841897233201581,0.8100296442687747,0.9841897233201581,0.07707509881422925,0.64649209486166,0.14896245059288538,0.9376307531380753
SH601008,连云港,783,0.19503458498023715,0.18354743083003952,0.5911561264822134,0.04940711462450593,0.5911561264822134,0.4278656126482213,0.6521739130434783,0.03779644268774703,0.5746600418410042
